Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"PaD: Program-aided Distillation Can Teach Small Models Reasoning Better
  than Chain-of-thought Fine-tuning","- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses program‑aided verification to improve distilled reasoning data, but does not combine multiple sources or resolve conflicts; limited to single‑draft LLM outputs.",https://scispace.com/paper/http://arxiv.org/abs/2305.13888v2,2023,Preprint,"","Xuekai Zhu
Biqing Qi
Kaiyan Zhang
Xinwei Long
Zhouhan Lin
Bowen Zhou","",http://arxiv.org/pdf/2305.13888v2,"While large language models (LLMs) excel in various natural language
processing tasks, their huge size and the inaccessibility of parameters present
challenges for practical deployment. Previous studies try to distill
task-specific ability from LLMs to smaller models, using data synthesis and
chain-of-thought (CoT) fine-tuning. However, synthetic CoT data often contains
faulty reasoning, which deteriorates the quality of distillation, especially in
reasoning capabilities. In this work, we propose Program-aided Distillation
(PaD), which introduces reasoning programs to suppress the errors in distilled
data, and thus achieves better distillation quality for reasoning tasks. In
PaD, we utilize the reasoning program to substitute the CoT, allowing automated
error checking of synthetic data. Further, through error injecting and further
training, the small distilling model could iteratively self-refine the
reasoning. Moreover, we conduct a step-wise beam search by step-by-step
verifying to acquire more exact reasoning chains. We evaluate PaD on arithmetic
reasoning, symbolic reasoning, and general ability. Experimental results
demonstrate that smaller models using PaD can not only outperform certain
LLMs~(e.g., LLaMA-1 13B) but also achieve strong improvement over baselines
with a significantly smaller scale of parameters and data. The source code is
publicly available at https://github.com/Xuekai-Zhu/pad."
A Tool for Test Case Scenarios Generation Using Large Language Models,"- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Generates tests from requirements via LLMs; modest intent preservation, but lacks multi‑source merging, conflict handling, draft refinement, and benchmark evaluation.",https://scispace.com/paper/a-tool-for-test-case-scenarios-generation-using-large-32uvl70be1,2024,Preprint,"","Abdul Sami
Zeeshan Rasheed
Muhammad Waseem
Zheying Zhang
Herda Tomas
Pekka Abrahamsson",10.48550/arxiv.2406.07021,https://scispace.compdf/a-tool-for-test-case-scenarios-generation-using-large-32uvl70be1.pdf,"Large Language Models (LLMs) are widely used in Software Engineering (SE) for various tasks, including generating code, designing and documenting software, adding code comments, reviewing code, and writing test scripts. However, creating test scripts or automating test cases demands test suite documentation that comprehensively covers functional requirements. Such documentation must enable thorough testing within a constrained scope and timeframe, particularly as requirements and user demands evolve. This article centers on generating user requirements as epics and high-level user stories and crafting test case scenarios based on these stories. It introduces a web-based software tool that employs an LLM-based agent and prompt engineering to automate the generation of test case scenarios against user requirements. "
Six-Tier Architecture for AI-Generated Software Development: A Large Language Models Approach,"- **Relevance Score:** 10/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLMs for iterative refinement across development stages, but does not combine multiple input sources, preserve original intent, or resolve conflicts explicitly.",https://scispace.com/paper/six-tier-architecture-for-ai-generated-software-development-3rik5z4h,2023,Posted Content,"","",10.21203/rs.3.rs-3086026/v1,https://scispace.com/pdf/six-tier-architecture-for-ai-generated-software-development-3rik5z4h.pdf,"Abstract In the intersection of Artificial Intelligence (AI) and automated software engineering , there is an abundant potential to reimagine traditional practices and enhance operational efficiency. This paper presents the Six-Tier Architecture for AI-Generated Software Development, an innovative framework built upon the theoretical foundations of automated software engineering. This framework leverages large language models (LLMs) to perform tasks across the software development lifecycle, from high-level abstraction to detailed code generation, thereby systematically improving the automation level of software development. A key aspect of this architecture is the integrated iterative refinement process, which ensures system consistency and enables effective modifications in response to emerging changes. By utilizing the capabilities of LLMs in automated code generation , the Six-Tier Architecture offers a robust, flexible, and dynamic approach to AI-assisted software engineering, illustrating a substantial resilience to the intrinsic changes in software development requirements and processes. "
Large Language Models Synergize with Automated Machine Learning,"- **Relevance Score:** 10/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLM to generate separate ML workflow parts and autoML to select best candidates; tests compatibility between parts, but no multi‑source merging, intent preservation, or multi‑draft LLM refinement.",https://scispace.com/paper/http://arxiv.org/abs/2405.03727v3,2024,Preprint,"","Jinglue Xu
Jialong Li
Zhen Liu
Nagar Anthel Venkatesh Suryanarayanan
Guoyuan Zhou
Jia Guo
Hitoshi Iba
Kenji Tei","",http://arxiv.org/pdf/2405.03727v3,"Recently, program synthesis driven by large language models (LLMs) has become
increasingly popular. However, program synthesis for machine learning (ML)
tasks still poses significant challenges. This paper explores a novel form of
program synthesis, targeting ML programs, by combining LLMs and automated
machine learning (autoML). Specifically, our goal is to fully automate the
generation and optimization of the code of the entire ML workflow, from data
preparation to modeling and post-processing, utilizing only textual
descriptions of the ML tasks. To manage the length and diversity of ML
programs, we propose to break each ML program into smaller, manageable parts.
Each part is generated separately by the LLM, with careful consideration of
their compatibilities. To ensure compatibilities, we design a testing technique
for ML programs. Unlike traditional program synthesis, which typically relies
on binary evaluations (i.e., correct or incorrect), evaluating ML programs
necessitates more than just binary judgments. Our approach automates the
numerical evaluation and optimization of these programs, selecting the best
candidates through autoML techniques. In experiments across various ML tasks,
our method outperforms existing methods in 10 out of 12 tasks for generating ML
programs. In addition, autoML significantly improves the performance of the
generated ML programs. In experiments, given the textual task description, our
method, Text-to-ML, generates the complete and optimized ML program in a fully
autonomous process. The implementation of our method is available at
https://github.com/JLX0/llm-automl."
A systematic study in intelligent software engineering based on Large Language Model,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey paper reviews LLM applications; lacks concrete multi-source synthesis, conflict handling, intent preservation, or empirical/theoretical contributions required by criteria.",https://scispace.com/paper/a-systematic-study-in-intelligent-software-engineering-based-2ocfbtp3fx,2024,Journal Article,Applied and Computational Engineering,Xiang Li,10.54254/2755-2721/73/20240408,"","The application and research of Large Language Model (LLM) in intelligent software engineering have become a hot topic, offering strong theoretical significance and practical value. Researchers in this field have covered various stages of software engineering. However, there is still a lack of comprehensive and holistic research analysis that unifies the current research findings, which hinders the technological development of this field. Addressing this issue, this paper conducts a comprehensive survey of LLM research in the domain of software engineering. We summarize and extract five specific subfields, including LLM and prompts, code analysis, human-computer interaction, fault prediction, and other software engineering aspects. For these representative research directions, it examines significant research works, traces their research context, and discusses their development trends. This work provides a research foundation and contextual support for subsequent software engineering development based on large models. "
Democratizing Code: How GPT and Large Language Models Are Reshaping the Landscape of Software Creation,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on GPT-driven code generation and productivity, without explicit multi-source merging, intent preservation, conflict handling, or multi‑draft refinement.",https://scispace.com/paper/democratizing-code-how-gpt-and-large-language-models-are-10pnouwmwnw2,2024,Journal Article,"International journal of scientific research in computer science, engineering and information technology",Prakash Raj Ojha,10.32628/cseit241051031,"","This article examines the transformative impact of Generative Pre-trained Transformers (GPT) and Large Language Models (LLMs) on software development practices. Through a comprehensive analysis of current literature and industry applications, we investigate how these AI-driven technologies are revolutionizing code generation, debugging, and overall development workflows. Our findings indicate that GPT and LLMs significantly enhance programmer productivity by automating routine tasks, providing real-time code suggestions, and facilitating rapid prototyping. Moreover, these models demonstrate potential in democratizing software development by lowering entry barriers for non-experts. However, the integration of AI in development processes also raises important ethical considerations and challenges, including potential biases in code generation and the changing nature of programming skills. This research contributes to the growing body of knowledge on AI-assisted software engineering and provides insights into the future trajectory of the field, suggesting that the symbiosis between human developers and AI models will likely define the next era of software development. "
Unit Test Generation Using Large Language Models: A Systematic Literature Review,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a systematic review of LLM‑based unit test generation but does not propose multi‑source synthesis, intent preservation, conflict resolution, multi‑draft refinement, benchmark experiments, or theoretical analysis.",https://scispace.com/paper/unit-test-generation-using-large-language-models-a-3z8x4culm7,2024,Journal Article,Vilnius University open series,"Dovydas Marius Zapkus
Asta Slotkiene",10.15388/lmitt.2024.20,"","Unit testing is a fundamental aspect of software development, ensuring the correctness and robustness of code implementations. Traditionally, unit tests are manually crafted by developers based on their understanding of the code and its requirements. However, this process can be time-consuming, errorprone, and may overlook certain edge cases. In recent years, there has been growing interest in leveraging large language models (LLMs) for automating the generation of unit tests. LLMs, such as GPT (Generative Pre-trained Transformer), CodeT5, StarCoder, LLaMA, have demonstrated remarkable capabilities in natural language understanding and code generation tasks. By using LLMs, researchers aim to develop techniques that automatically generate unit tests from code snippets or specifications, thus optimizing the software testing process. This paper presents a literature review of articles that use LLMs for unit test generation tasks. It also discusses the history of the most commonly used large language models and their parameters, including the first time they have been used for code generation tasks. The result of this study presents the large language models for code and unit test generation tasks and their increasing popularity in code generation domain, indicating a great promise for the future of unit test generation using LLMs."
"Software Testing with Large Language Models: Survey, Landscape, and Vision","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey reviews many LLM‑testing studies but does not itself propose multi‑source synthesis, intent preservation, conflict resolution, or LLM‑refinement methods, nor provides empirical or theoretical analysis.",https://scispace.com/paper/software-testing-with-large-language-models-survey-landscape-3ada3cam7j,2023,Preprint,"","Junjie Wang
Yuchao Huang
Chunyang Chen
Zhe Liu
Song Wang
Qing Wang",10.48550/arxiv.2307.07221,"","Pre-trained large language models (LLMs) have recently emerged as a breakthrough technology in natural language processing and artificial intelligence, with the ability to handle large-scale datasets and exhibit remarkable performance across a wide range of tasks. Meanwhile, software testing is a crucial undertaking that serves as a cornerstone for ensuring the quality and reliability of software products. As the scope and complexity of software systems continue to grow, the need for more effective software testing techniques becomes increasingly urgent, making it an area ripe for innovative approaches such as the use of LLMs. This paper provides a comprehensive review of the utilization of LLMs in software testing. It analyzes 102 relevant studies that have used LLMs for software testing, from both the software testing and LLMs perspectives. The paper presents a detailed discussion of the software testing tasks for which LLMs are commonly used, among which test case preparation and program repair are the most representative. It also analyzes the commonly used LLMs, the types of prompt engineering that are employed, as well as the accompanied techniques with these LLMs. It also summarizes the key challenges and potential opportunities in this direction. This work can serve as a roadmap for future research in this area, highlighting potential avenues for exploration, and identifying gaps in our current understanding of the use of LLMs in software testing. "
The Use of AI in Software Engineering: Synthetic Knowledge Synthesis of Recent Research Literature,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a literature synthesis of AI in software engineering; does not propose a multi‑source synthesis method, preservation guarantees, conflict handling, LLM refinement, benchmark experiments, or theoretical analysis.",https://scispace.com/paper/the-use-of-ai-in-software-engineering-synthetic-knowledge-cnkshgybka,2024,Preprint,"",Peter Kokol,10.20944/preprints202403.0556.v1,"","Artificial intelligence (AI) has witnessed an exponential increase in its use in various applications. Recently, the academic community started to research and inject new AI-based approaches to provide solutions to traditional software engineering problems. However, a comprehensive and holistic understanding of the current status is missing. To close the above gap, synthetic knowledge synthesis was used to induce a research landscape of the contemporary research literature on the use of AI in software engineering. The synthesis resulted in 15 research categories and five themes, namely natural language processing in software engineering, use of artificial intelligence in the management of software development life cycle, use of machine learning in fault/defect prediction and effort estimation, employment of deep learning in intelligent software engineering and code management, and mining software repositories to improve software quality. The most productive country was China (n=2042), followed by the United States (n=1193), India (n=934), Germany (n=445), and Canada (n=381). A high percentage (n=47.4%) of papers were funded, showing a strong interest in this research topic. The convergence of AI and software engineering can significantly reduce needed resources, improve quality, increase user experience, and improve the well-being of software developers. "
Generative AI for Software Development: A Family of Studies on Code Generation,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a broad overview of generative AI applications in software development without presenting a concrete multi‑source synthesis method, intent preservation, conflict handling, or LLM‑driven multi‑draft refinement.",https://scispace.com/paper/generative-ai-for-software-development-a-family-of-studies-19l9c0q1go,2024,Book Chapter,"","Arghavan Moradi Dakhel
Amin Nikanjam
Foutse Khomh
Michel C. Desmarais
Hironori Washizaki",10.1007/978-3-031-55642-5_7,"","The rapid advancements in generative artificial intelligence (AI) offer multiple opportunities for its application in various domains, including software engineering (SE). This chapter explores the benefits and challenges of utilizing generative AI for different activities in the software development cycle that involve code generation. We review different approaches leveraging generative AI, either independently or in combination with traditional SE techniques, to complete a diverse set of tasks including feature implementation, generating test cases, and repairing programs. Additionally, we discuss the potential pitfalls of using generative AI to perform such SE tasks, as well as the quality of the code generated by these models. Finally, we explore research opportunities in harnessing generative AI, with a particular emphasis on tasks that require code generation. "
Generative software engineering,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses generative programming and MDE concepts but lacks any multi-source synthesis, intent preservation, conflict handling, LLM refinement, benchmark evaluation, or theoretical ensemble analysis.",https://scispace.com/paper/generative-software-engineering-43swu20qey,2007,"","",Jean-Marc Jézéquel,"",https://arxiv.org/pdf/2403.02583,"Researching evermore abstract and powerful ways of composing programs is the meat of software engineering for half a century. Important early steps were subroutines (to encapsulate actions) and records (to encapsulate data). A large step forward came with the introduction of the object-oriented concepts (classes, subclasses and virtual methods) where classes can encapsulate both data and behaviors in a very powerful, but still flexible, way. For a long time, these concepts dominated the scene, but eventually the need for additional concepts became apparent. In this chapter, we focus on model driven engineering MDE, which complement and leverage other mechanism such generic constructs, aspect oriented programming AOP, component based software development CBSE, generative programming, domain specific languages."
A survey on large language models for software engineering,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey summarizes LLM applications but does not propose a method that combines multiple inputs, preserve intent, resolve conflicts, or refine multi‑draft artifacts.",https://scispace.com/paper/a-survey-on-large-language-models-for-software-engineering-2xlyafsndz,2023,Journal Article,arXiv.org,"Quanjun Zhang
Chunrong Fang
Yang Xie
Yaxin Zhang
Yun Yang
Weisong Sun
Shengchen Yu
Zhenyu Chen",10.48550/arxiv.2312.15223,https://arxiv.org/pdf/2312.15223,"Software Engineering (SE) is the systematic design, development, and maintenance of software applications, underpinning the digital infrastructure of our modern mainworld. Very recently, the SE community has seen a rapidly increasing number of techniques employing Large Language Models (LLMs) to automate a broad range of SE tasks. Nevertheless, existing information of the applications, effects, and possible limitations of LLMs within SE is still not well-studied. In this paper, we provide a systematic survey to summarize the current state-of-the-art research in the LLM-based SE community. We summarize 30 representative LLMs of Source Code across three model architectures, 15 pre-training objectives across four categories, and 16 downstream tasks across five categories. We then present a detailed summarization of the recent SE studies for which LLMs are commonly utilized, including 155 studies for 43 specific code-related tasks across four crucial phases within the SE workflow. Besides, we summarize existing attempts to empirically evaluate LLMs in SE, such as benchmarks, empirical studies, and exploration of SE education. We also discuss several critical aspects of optimization and applications of LLMs in SE, such as security attacks, model tuning, and model compression. Finally, we highlight several challenges and potential opportunities on applying LLMs for future SE studies, such as exploring domain LLMs and constructing clean evaluation datasets. Overall, our work can help researchers gain a comprehensive understanding about the achievements of the existing LLM-based SE studies and promote the practical application of these techniques. Our artifacts are publicly available and will continuously updated at the living repository: \url{https://github.com/iSEngLab/AwesomeLLM4SE}."
Breaking the Silence: the Threats of Using LLMs in Software Engineering,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses validity threats, reproducibility, and guidelines for LLM research; does not propose multi‑source synthesis, intent preservation, conflict resolution, or multi‑draft LLM refinement.",https://scispace.com/paper/breaking-the-silence-the-threats-of-using-llms-in-software-4sgrgd092s,2023,Preprint,"","June Sallou
Thomas Durieux
Annibale Panichella",10.48550/arxiv.2312.08055,"","Large Language Models (LLMs) have gained considerable traction within the Software Engineering (SE) community, impacting various SE tasks from code completion to test generation, from program repair to code summarization. Despite their promise, researchers must still be careful as numerous intricate factors can influence the outcomes of experiments involving LLMs. This paper initiates an open discussion on potential threats to the validity of LLM-based research including issues such as closed-source models, possible data leakage between LLM training data and research evaluation, and the reproducibility of LLM-based findings. In response, this paper proposes a set of guidelines tailored for SE researchers and Language Model (LM) providers to mitigate these concerns. The implications of the guidelines are illustrated using existing good practices followed by LLM providers and a practical example for SE researchers in the context of test case generation. "
The Transformative Influence of Large Language Models on Software Development,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey discusses LLM adoption and challenges but provides no method for multi‑source synthesis, intent preservation, conflict resolution, or LLM‑driven refinement; lacks empirical or theoretical contributions.",https://scispace.com/paper/the-transformative-influence-of-large-language-models-on-5c93azd5f9,2023,Journal Article,arXiv.org,Sajed Jalil,10.48550/arxiv.2311.16429,https://scispace.compdf/the-transformative-influence-of-large-language-models-on-5c93azd5f9.pdf,"The increasing adoption and commercialization of generalized Large Language Models (LLMs) have profoundly impacted various aspects of our daily lives. Initially embraced by the computer science community, the versatility of LLMs has found its way into diverse domains. In particular, the software engineering realm has witnessed the most transformative changes. With LLMs increasingly serving as AI Pair Programming Assistants spurred the development of specialized models aimed at aiding software engineers. Although this new paradigm offers numerous advantages, it also presents critical challenges and open problems. To identify the potential and prevailing obstacles, we systematically reviewed contemporary scholarly publications, emphasizing the perspectives of software developers and usability concerns. Preliminary findings underscore pressing concerns about data privacy, bias, and misinformation. Additionally, we identified several usability challenges, including prompt engineering, increased cognitive demands, and mistrust. Finally, we introduce 12 open problems that we have identified through our survey, covering these various domains."
Quality Assurance for LLM-Generated Test Cases: A Systematic Literature Review,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews QA challenges for LLM‑generated test cases; does not present a multi‑source synthesis method, preservation guarantees, conflict resolution, LLM refinement, benchmark experiments, or theoretical ensemble analysis.",https://scispace.com/paper/quality-assurance-for-llm-generated-test-cases-a-systematic-4aqe98j7it1p,2024,Journal Article,"","Hasali Edirisinghe
Dilani Wickramaarachchi",10.1109/slaai-icai63667.2024.10844968,"","The rapid advancements in artificial intelligence have transformed software testing, with Large Language Models (LLMs) emerging as powerful tools for automating test case generation. This paper explores Quality Assurance (QA) for LLM-generated test cases in black-box testing through a systematic literature review. Though LLMs are increasingly used for test case generation, challenges in ensuring their quality remain. Following PRISMA guidelines, relevant studies were selected from databases focusing on critical quality attributes, QA frameworks, metrics, and challenges. LLMs demonstrate high efficiency but face numerous issues. A recommendation for future research is given on addressing standardized metrics and improving human-AI collaboration for enhanced testing outcomes."
Improving the Learning of Code Review Successive Tasks with Cross-Task Knowledge Distillation,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on cross‑task distillation between quality estimation, comment generation, and code refinement; no explicit multi‑source merging, intent preservation, conflict handling, or multi‑draft LLM refinement.",https://scispace.com/paper/improving-the-learning-of-code-review-successive-tasks-with-3jvul9td2p,2024,Journal Article,"","Oussama Ben Sghaier
Houari Sahraoui",10.1145/3643775,https://arxiv.org/pdf/2402.02063,"Code review is a fundamental process in software development that plays a pivotal role in ensuring code quality and reducing the likelihood of errors and bugs. However, code review can be complex, subjective, and time-consuming. Quality estimation , comment generation , and code refinement constitute the three key tasks of this process, and their automation has traditionally been addressed separately in the literature using different approaches. In particular, recent efforts have focused on fine-tuning pre-trained language models to aid in code review tasks, with each task being considered in isolation. We believe that these tasks are interconnected, and their fine-tuning should consider this interconnection. In this paper, we introduce a novel deep-learning architecture, named DISCOREV, which employs cross-task knowledge distillation to address these tasks simultaneously. In our approach, we utilize a cascade of models to enhance both comment generation and code refinement models. The fine-tuning of the comment generation model is guided by the code refinement model, while the fine-tuning of the code refinement model is guided by the quality estimation model. We implement this guidance using two strategies: a feedback-based learning objective and an embedding alignment objective. We evaluate DISCOREV by comparing it to state-of-the-art methods based on independent training and fine-tuning. Our results show that our approach generates better review comments, as measured by the BLEU score, as well as more accurate code refinement according to the CodeBLEU score. "
"The Current Challenges of Software Engineering in the Era of Large
  Language Models","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey discusses individual LLM applications (code generation, specification generation) but lacks a method that combines multiple inputs, preserves intent, resolves conflicts, or refines multi‑draft artifacts.",https://scispace.com/paper/the-current-challenges-of-software-engineering-in-the-era-of-5g622yz876kd,2024,Journal Article,"","Cuiyun Gao
Xing Hu
Shan Gao
Xin Xia
Zhi Jin",10.48550/arxiv.2412.14554,https://scispace.compdf/the-current-challenges-of-software-engineering-in-the-era-of-5g622yz876kd.pdf,"With the advent of large language models (LLMs) in the artificial intelligence (AI) area, the field of software engineering (SE) has also witnessed a paradigm shift. These models, by leveraging the power of deep learning and massive amounts of data, have demonstrated an unprecedented capacity to understand, generate, and operate programming languages. They can assist developers in completing a broad spectrum of software development activities, encompassing software design, automated programming, and maintenance, which potentially reduces huge human efforts. Integrating LLMs within the SE landscape (LLM4SE) has become a burgeoning trend, necessitating exploring this emergent landscape's challenges and opportunities. The paper aims at revisiting the software development life cycle (SDLC) under LLMs, and highlighting challenges and opportunities of the new paradigm. The paper first summarizes the overall process of LLM4SE, and then elaborates on the current challenges based on a through discussion. The discussion was held among more than 20 participants from academia and industry, specializing in fields such as software engineering and artificial intelligence. Specifically, we achieve 26 key challenges from seven aspects, including software requirement & design, coding assistance, testing code generation, code review, code maintenance, software vulnerability management, and data, training, and evaluation. We hope the achieved challenges would benefit future research in the LLM4SE field. "
The Use of AI in Software Engineering: A Synthetic Knowledge Synthesis of the Recent Research Literature,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a high‑level survey of AI applications in software engineering; does not describe a concrete multi‑source synthesis method, intent preservation, conflict handling, LLM refinement, benchmark experiments, or theoretical ensemble analysis.",https://scispace.com/paper/the-use-of-ai-in-software-engineering-a-synthetic-knowledge-3943uvb59a,2024,Journal Article,Information,Peter Kokol,10.3390/info15060354,"","Artificial intelligence (AI) has witnessed an exponential increase in use in various applications. Recently, the academic community started to research and inject new AI-based approaches to provide solutions to traditional software-engineering problems. However, a comprehensive and holistic understanding of the current status needs to be included. To close the above gap, synthetic knowledge synthesis was used to induce the research landscape of the contemporary research literature on the use of AI in software engineering. The synthesis resulted in 15 research categories and 5 themes—namely, natural language processing in software engineering, use of artificial intelligence in the management of the software development life cycle, use of machine learning in fault/defect prediction and effort estimation, employment of deep learning in intelligent software engineering and code management, and mining software repositories to improve software quality. The most productive country was China (n = 2042), followed by the United States (n = 1193), India (n = 934), Germany (n = 445), and Canada (n = 381). A high percentage (n = 47.4%) of papers were funded, showing the strong interest in this research topic. The convergence of AI and software engineering can significantly reduce the required resources, improve the quality, enhance the user experience, and improve the well-being of software developers. "
Type-driven Neural Programming by Example,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on type‑driven neural program synthesis from single input‑output examples; does not combine multiple sources, resolve conflicts, or use LLMs for multi‑draft refinement.",https://scispace.com/paper/type-driven-neural-programming-by-example-48qa96gyvj,2020,Posted Content,arXiv: Software Engineering,Kiara Grouwstra,"",https://scispace.compdf/type-driven-neural-programming-by-example-48qa96gyvj.pdf,"In this thesis we look into programming by example (PBE), which is about finding a program mapping given inputs to given outputs. PBE has traditionally seen a split between formal versus neural approaches, where formal approaches typically involve deductive techniques such as SAT solvers and types, while the neural approaches involve training on sample input-outputs with their corresponding program, typically using sequence-based machine learning techniques such as LSTMs [41]. As a result of this split, programming types had yet to be used in neural program synthesis techniques. 
We propose a way to incorporate programming types into a neural program synthesis approach for PBE. We introduce the Typed Neuro-Symbolic Program Synthesis (TNSPS) method based on this idea, and test it in the functional programming context to empirically verify type information may help improve generalization in neural synthesizers on limited-size datasets. 
Our TNSPS model builds upon the existing Neuro-Symbolic Program Synthesis (NSPS), a tree-based neural synthesizer combining info from input-output examples plus the current program, by further exposing information on types of those input-output examples, of the grammar production rules, as well as of the hole that we wish to expand in the program. 
We further explain how we generated a dataset within our domain, which uses a limited subset of Haskell as the synthesis language. Finally we discuss several topics of interest that may help take these ideas further. For reproducibility, we release our code publicly."
Adopting Program Synthesis for Test Amplification.,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper focuses on using program synthesis and type inference for test amplification, without combining multiple sources, preserving original test intent, resolving conflicts, or employing LLMs.",https://scispace.com/paper/adopting-program-synthesis-for-test-amplification-bb8y39r9a1,2019,"","","Mehrdad Abdi
Henrique Rocha
Serge Demeyer","",https://scispace.com/pdf/adopting-program-synthesis-for-test-amplification-bb8y39r9a1.pdf,"Program synthesis is the task of enabling a computer system to automatically write program code based on user intent. Test amplification on the other hand is an emerging research area, where the goal is to generate new test cases from manually written ones. From this perspective, test amplification is awfully similar to program synthesis. Therefore, in this short paper, we explore the benefits of using program synthesis for test amplification."
"System Test Case Design from Requirements Specifications: Insights and
  Challenges of Using ChatGPT","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on single‑prompt test case generation from SRS with ChatGPT; lacks multi‑source fusion, explicit intent preservation, conflict handling, multi‑draft refinement, benchmark evaluation, or theoretical ensemble analysis.",https://scispace.com/paper/system-test-case-design-from-requirements-specifications-5olbeufd2mva,2024,Journal Article,"","S. N. Bhatia
Tarushi Gandhi
Dhruv Kumar
Pankaj Jalote",10.48550/arxiv.2412.03693,https://scispace.compdf/system-test-case-design-from-requirements-specifications-5olbeufd2mva.pdf,"System testing is essential in any software development project to ensure that the final products meet the requirements. Creating comprehensive test cases for system testing from requirements is often challenging and time-consuming. This paper explores the effectiveness of using Large Language Models (LLMs) to generate test case designs from Software Requirements Specification (SRS) documents. In this study, we collected the SRS documents of five software engineering projects containing functional and non-functional requirements, which were implemented, tested, and delivered by respective developer teams. For generating test case designs, we used ChatGPT-4o Turbo model. We employed prompt-chaining, starting with an initial context-setting prompt, followed by prompts to generate test cases for each use case. We assessed the quality of the generated test case designs through feedback from the same developer teams as mentioned above. Our experiments show that about 87 percent of the generated test cases were valid, with the remaining 13 percent either not applicable or redundant. Notably, 15 percent of the valid test cases were previously not considered by developers in their testing. We also tasked ChatGPT with identifying redundant test cases, which were subsequently validated by the respective developers to identify false positives and to uncover any redundant test cases that may have been missed by the developers themselves. This study highlights the potential of leveraging LLMs for test generation from the Requirements Specification document and also for assisting developers in quickly identifying and addressing redundancies, ultimately improving test suite quality and efficiency of the testing procedure. "
Analysis on LLMs Performance for Code Summarization,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on evaluating LLMs for code summarization, not on multi‑source synthesis, intent preservation, conflict resolution, or multi‑draft refinement.",https://scispace.com/paper/analysis-on-llms-performance-for-code-summarization-39g5vxghfblv,2024,Journal Article,"","Md. Ahnaf Akib
Md. Muktadir Mazumder
Salman Ahsan",10.48550/arxiv.2412.17094,https://scispace.compdf/analysis-on-llms-performance-for-code-summarization-39g5vxghfblv.pdf,"Code summarization aims to generate concise natural language descriptions for source code. Deep learning has been used more and more recently in software engineering, particularly for tasks like code creation and summarization. Specifically, it appears that the most current Large Language Models with coding perform well on these tasks. Large Language Models (LLMs) have significantly advanced the field of code summarization, providing sophisticated methods for generating concise and accurate summaries of source code. This study aims to perform a comparative analysis of several open-source LLMs, namely LLaMA-3, Phi-3, Mistral, and Gemma. These models' performance is assessed using important metrics such as BLEU\textsubscript{3.1} and ROUGE\textsubscript{3.2}. Through this analysis, we seek to identify the strengths and weaknesses of each model, offering insights into their applicability and effectiveness in code summarization tasks. Our findings contribute to the ongoing development and refinement of LLMs, supporting their integration into tools that enhance software development and maintenance processes. "
SWT-bench: Testing and validating real-world bug-fixes with code agents,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on using code agents to generate tests for bug‑fixes without leveraging multiple input sources, intent preservation, conflict handling, or multi‑draft LLM refinement.",https://scispace.com/paper/RetoVDQoT64J,"","","","N Mündler
M Müller
J He","",https://proceedings.neurips.cc/paper_files/paper/2024/file/94f093b41fc2666376fb1f667fe282f3-Paper-Conference.pdf,""
