Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"ConsistencyAI: A Benchmark to Assess LLMs' Factual Consistency When
  Responding to Different Demographic Groups","- **Relevance Score:** 28/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses persona prompts to measure factual consistency across demographics, provides empirical consistency scores and releases code, but does not generate unit tests, employ adversarial agents, or show output quality improvements.",https://scispace.com/paper/http://arxiv.org/abs/2510.13852v2,2025,Preprint,"","Peter Banyas
Shristi Sharma
Alistair Simmons
Atharva Vispute","",http://arxiv.org/pdf/2510.13852v2,"Is an LLM telling you different facts than it's telling me? This paper
introduces ConsistencyAI, an independent benchmark for measuring the factual
consistency of large language models (LLMs) for different personas.
ConsistencyAI tests whether, when users of different demographics ask identical
questions, the model responds with factually inconsistent answers. Designed
without involvement from LLM providers, this benchmark offers impartial
evaluation and accountability. In our experiment, we queried 19 LLMs with
prompts that requested 5 facts for each of 15 topics. We repeated this query
100 times for each LLM, each time adding prompt context from a different
persona selected from a subset of personas modeling the general population. We
processed the responses into sentence embeddings, computed cross-persona cosine
similarity, and computed the weighted average of cross-persona cosine
similarity to calculate factual consistency scores. In 100-persona experiments,
scores ranged from 0.9065 to 0.7896, and the mean was 0.8656, which we adopt as
a benchmark threshold. xAI's Grok-3 is most consistent, while several
lightweight models rank lowest. Consistency varies by topic: the job market is
least consistent, G7 world leaders most consistent, and issues like vaccines or
the Israeli-Palestinian conflict diverge by provider. These results show that
both the provider and the topic shape the factual consistency. We release our
code and interactive demo to support reproducible evaluation and encourage
persona-invariant prompting strategies."
"TestForge: Feedback-Driven, Agentic Test Suite Generation","- **Relevance Score:** 26/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses iterative LLM feedback to generate unit tests, shows strong empirical gains, releases OpenHands integration; lacks role‑based or adversarial prompting.",https://scispace.com/paper/http://arxiv.org/abs/2503.14713v1,2025,Preprint,"","Kush Jain
Claire Le Goues","",http://arxiv.org/pdf/2503.14713v1,"Automated test generation holds great promise for alleviating the burdens of
manual test creation. However, existing search-based techniques compromise on
test readability, while LLM-based approaches are prohibitively expensive in
practice. We present TestForge, an agentic unit testing framework designed to
cost-effectively generate high-quality test suites for real-world code. Our key
insight is to reframe LLM-based test generation as an iterative process.
TestForge thus begins with tests generated via zero-shot prompting, and then
continuously refines those tests based on feedback from test executions and
coverage reports. We evaluate TestForge on TestGenEval, a real world unit test
generation benchmark sourced from 11 large scale open source repositories; we
show that TestForge achieves a pass@1 rate of 84.3%, 44.4% line coverage and
33.8% mutation score on average, outperforming prior classical approaches and a
one-iteration LLM-based baseline. TestForge produces more natural and
understandable tests compared to state-of-the-art search-based techniques, and
offers substantial cost savings over LLM-based techniques (at $0.63 per file).
Finally, we release a version of TestGenEval integrated with the OpenHands
platform, a popular open-source framework featuring a diverse set of software
engineering agents and agentic benchmarks, for future extension and
development."
Personalization of Large Language Models: A Survey,"- **Relevance Score:** 25/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Survey details persona‑based and profile‑augmented prompting, covering role‑play strategies extensively, but lacks unit‑test generation, multi‑agent setups, adversarial evaluation, empirical gains, human studies, or released tools.",https://scispace.com/paper/personalization-of-large-language-models-a-survey-56ob5m9hb1c1,2024,Journal Article,"","Zhehao Zhang
Ryan A. Rossi
Branislav Kveton
Yijia Shao
Diyi Yang
Hamed Zamani
Franck Dernoncourt
Joe Barrow
Tong Yu
Sungchul Kim
Ruiyi Zhang
Jiuxiang Gu
Tyler Derr
Hongjie Chen
Junda Wu
Xiang Chen
Zichao Wang
S. Mitra
Nedim Lipka
Nesreen K. Ahmed
Yu Wang",10.48550/arxiv.2411.00027,https://scispace.compdf/personalization-of-large-language-models-a-survey-56ob5m9hb1c1.pdf,"Personalization of Large Language Models (LLMs) has recently become increasingly important with a wide range of applications. Despite the importance and recent progress, most existing works on personalized LLMs have focused either entirely on (a) personalized text generation or (b) leveraging LLMs for personalization-related downstream applications, such as recommendation systems. In this work, we bridge the gap between these two separate main directions for the first time by introducing a taxonomy for personalized LLM usage and summarizing the key differences and challenges. We provide a formalization of the foundations of personalized LLMs that consolidates and expands notions of personalization of LLMs, defining and discussing novel facets of personalization, usage, and desiderata of personalized LLMs. We then unify the literature across these diverse fields and usage scenarios by proposing systematic taxonomies for the granularity of personalization, personalization techniques, datasets, evaluation methods, and applications of personalized LLMs. Finally, we highlight challenges and important open problems that remain to be addressed. By unifying and surveying recent research using the proposed taxonomies, we aim to provide a clear guide to the existing literature and different facets of personalization in LLMs, empowering both researchers and practitioners. "
"Ai agents vs. agentic ai: A conceptual taxonomy, applications and challenges","- **Relevance Score:** 25/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Provides taxonomy of LLM‑driven agents, mentions thought/action prompting and modular roles, but lacks unit‑test focus, adversarial evaluation, empirical gains, or released tools.",https://scispace.com/paper/ai-agents-vs-agentic-ai-a-conceptual-taxonomy-applications-kag55ynihczn,2025,Journal Article,Robotics,"Ranjan Sapkota
Konstantinos I. Roumeliotis
Manoj Karkee",10.48550/arxiv.2505.10468,https://arxiv.org/pdf/2505.10468,""
"LLM-Based Multi-Agent Systems for Software Engineering: Literature Review, Vision and the Road Ahead","- **Relevance Score:** 25/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Discusses agent‑oriented prompting language for LLMs and multi‑agent collaboration, but lacks unit‑test focus, empirical results, or released tooling.",https://scispace.com/paper/llm-based-multi-agent-systems-for-software-engineering-3nfzqoopnexw,2025,Journal Article,ACM Transactions on Software Engineering and Methodology,"Junda He
Christoph Treude
David Lo",10.1145/3712003,https://scispace.compdf/llm-based-multi-agent-systems-for-software-engineering-3nfzqoopnexw.pdf,"Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This paper explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this paper, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0. "
Prompt Engineering for Requirements Engineering: A Literature Review and Roadmap,"- **Relevance Score:** 23/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Links role‑oriented prompting patterns to RE tasks and reports empirical gains in RE outcomes, but does not target unit‑test generation, multi‑agent adversarial setups, or provide tools/human studies.",https://scispace.com/paper/prompt-engineering-for-requirements-engineering-a-literature-djinbud6353c,2025,Journal Article,arXiv.org,"Kaicheng Huang
Fanyu Wang
Yutan Huang
Chetan Arora",10.48550/arxiv.2507.07682,https://scispace.compdf/prompt-engineering-for-requirements-engineering-a-literature-djinbud6353c.pdf,"Advancements in large language models (LLMs) have led to a surge of prompt engineering (PE) techniques that can enhance various requirements engineering (RE) tasks. However, current LLMs are often characterized by significant uncertainty and a lack of controllability. This absence of clear guidance on how to effectively prompt LLMs acts as a barrier to their trustworthy implementation in the RE field. We present the first roadmap-oriented systematic literature review of Prompt Engineering for RE (PE4RE). Following Kitchenham's and Petersen's secondary-study protocol, we searched six digital libraries, screened 867 records, and analyzed 35 primary studies. To bring order to a fragmented landscape, we propose a hybrid taxonomy that links technique-oriented patterns (e.g., few-shot, Chain-of-Thought) to task-oriented RE roles (elicitation, validation, traceability). Two research questions, with five sub-questions, map the tasks addressed, LLM families used, and prompt types adopted, and expose current limitations and research gaps. Finally, we outline a step-by-step roadmap showing how today's ad-hoc PE prototypes can evolve into reproducible, practitioner-friendly workflows."
"System Test Case Design from Requirements Specifications: Insights and
  Challenges of Using ChatGPT","- **Relevance Score:** 23/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses role‑prompting to extract test cases from SRS, but focuses on system‑level tests, not unit tests; lacks multi‑agent or adversarial setup; provides empirical analysis of redundancy detection with limited baseline comparison; mentions prompt techniques without a broader role‑play survey; no human study or tool release.",https://scispace.com/paper/system-test-case-design-from-requirements-specifications-5olbeufd2mva,2024,Journal Article,"","S. N. Bhatia
Tarushi Gandhi
Dhruv Kumar
Pankaj Jalote",10.48550/arxiv.2412.03693,https://scispace.compdf/system-test-case-design-from-requirements-specifications-5olbeufd2mva.pdf,"System testing is essential in any software development project to ensure that the final products meet the requirements. Creating comprehensive test cases for system testing from requirements is often challenging and time-consuming. This paper explores the effectiveness of using Large Language Models (LLMs) to generate test case designs from Software Requirements Specification (SRS) documents. In this study, we collected the SRS documents of five software engineering projects containing functional and non-functional requirements, which were implemented, tested, and delivered by respective developer teams. For generating test case designs, we used ChatGPT-4o Turbo model. We employed prompt-chaining, starting with an initial context-setting prompt, followed by prompts to generate test cases for each use case. We assessed the quality of the generated test case designs through feedback from the same developer teams as mentioned above. Our experiments show that about 87 percent of the generated test cases were valid, with the remaining 13 percent either not applicable or redundant. Notably, 15 percent of the valid test cases were previously not considered by developers in their testing. We also tasked ChatGPT with identifying redundant test cases, which were subsequently validated by the respective developers to identify false positives and to uncover any redundant test cases that may have been missed by the developers themselves. This study highlights the potential of leveraging LLMs for test generation from the Requirements Specification document and also for assisting developers in quickly identifying and addressing redundancies, ultimately improving test suite quality and efficiency of the testing procedure. "
Reinforcement Learning from Automatic Feedback for High-Quality Unit Test Generation,"- **Relevance Score:** 23/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses RL with static quality metrics to boost unit‑test generation; provides strong empirical gains over baselines but lacks any role‑based or adversarial prompting components.",https://scispace.com/paper/reinforcement-learning-from-automatic-feedback-for-high-2vg7xp3pq7,2023,Journal Article,arXiv.org,"Benjamin Steenhoek
Michele Tufano
Neelakantan Sundaresan
Alexey Svyatkovskiy",10.48550/arxiv.2310.02368,https://scispace.compdf/reinforcement-learning-from-automatic-feedback-for-high-2vg7xp3pq7.pdf,"Software testing is a crucial aspect of software development, and the creation of high-quality tests that adhere to best practices is essential for effective maintenance. Recently, Large Language Models (LLMs) have gained popularity for code generation, including the automated creation of test cases. However, these LLMs are often trained on vast amounts of publicly available code, which may include test cases that do not adhere to best practices and may even contain test smells (anti-patterns). To address this issue, we propose a novel technique called Reinforcement Learning from Static Quality Metrics (RLSQM). To begin, we analyze the anti-patterns generated by the LLM and show that LLMs can generate undesirable test smells. Thus, we train specific reward models for each static quality metric, then utilize Proximal Policy Optimization (PPO) to train models for optimizing a single quality metric at a time. Furthermore, we amalgamate these rewards into a unified reward model aimed at capturing different best practices and quality aspects of tests. By comparing RL-trained models with those trained using supervised learning, we provide insights into how reliably utilize RL to improve test generation quality and into the effects of various training strategies. Our experimental results demonstrate that the RL-optimized model consistently generated high-quality test cases compared to the base LLM, improving the model by up to 21%, and successfully generates nearly 100% syntactically correct code. RLSQM also outperformed GPT-4 on four out of seven metrics. This represents a significant step towards enhancing the overall efficiency and reliability of software testing through Reinforcement Learning and static quality metrics. Our data are available at this link: https://figshare.com/s/ded476c8d4c221222849."
"ChatGPT Prompt Patterns for Improving Code Quality, Refactoring, Requirements Elicitation, and Software Design","- **Relevance Score:** 23/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides prompt pattern catalog; includes occasional role‑based examples and empirical gains for code quality, but lacks unit‑test focus, multi‑agent adversarial testing, or tool release.",https://scispace.com/paper/chatgpt-prompt-patterns-for-improving-code-quality-di8yg8w2,2023,Journal Article,arXiv.org,"Jules White
Sam Hays
Quchen Fu
Jesse Spencer-Smith
Douglas C. Schmidt",10.48550/arXiv.2303.07839,"","This paper presents prompt design techniques for software engineering, in the form of patterns, to solve common problems when using large language models (LLMs), such as ChatGPT to automate common software engineering activities, such as ensuring code is decoupled from third-party libraries and simulating a web application API before it is implemented. This paper provides two contributions to research on using LLMs for software engineering. First, it provides a catalog of patterns for software engineering that classifies patterns according to the types of problems they solve. Second, it explores several prompt patterns that have been applied to improve requirements elicitation, rapid prototyping, code quality, refactoring, and system design."
Enhancing Large Language Models for Text-to-Testcase Generation,"- **Relevance Score:** 23/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides strong empirical gains (78.5% syntactic correctness, 61.7% coverage) over baselines, but relies on fine‑tuning and generic prompting rather than role‑based or adversarial strategies.",https://scispace.com/paper/enhancing-large-language-models-for-text-to-testcase-1x38avu1h5,2024,Journal Article,arXiv.org,"Saranya Alagarsamy
Chakkrit Tantithamthavorn
Chetan Arora
Aldeida Aleti",10.48550/arxiv.2402.11910,https://scispace.compdf/enhancing-large-language-models-for-text-to-testcase-1x38avu1h5.pdf,"Context: Test-driven development (TDD) is a widely employed software development practice that involves developing test cases based on requirements prior to writing the code. Although various methods for automated test case generation have been proposed, they are not specifically tailored for TDD, where requirements instead of code serve as input. Objective: In this paper, we introduce a text-to-testcase generation approach based on a large language model (GPT-3.5) that is fine-tuned on our curated dataset with an effective prompt design. Method: Our approach involves enhancing the capabilities of basic GPT-3.5 for text-to-testcase generation task that is fine-tuned on our curated dataset with an effective prompting design. We evaluated the effectiveness of our approach using a span of five large-scale open-source software projects. Results: Our approach generated 7k test cases for open source projects, achieving 78.5% syntactic correctness, 67.09% requirement alignment, and 61.7% code coverage, which substantially outperforms all other LLMs (basic GPT-3.5, Bloom, and CodeT5). In addition, our ablation study demonstrates the substantial performance improvement of the fine-tuning and prompting components of the GPT-3.5 model. Conclusions: These findings lead us to conclude that fine-tuning and prompting should be considered in the future when building a language model for the text-to-testcase generation task"
Prompt Baking,"- **Relevance Score:** 23/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses persona prompts baked into weights (somewhat role‑based). Shows strong benchmark gains after baking (highly measured improvement).",https://scispace.com/paper/http://arxiv.org/abs/2409.13697v1,2024,Preprint,"","Aman Bhargava
Cameron Witkowski
Alexander Detkov
Matt Thomson","",http://arxiv.org/pdf/2409.13697v1,"Two primary ways to change LLM behavior are prompting and weight updates
(e.g., fine-tuning). Prompting LLMs is simple and effective, specifying the
desired changes explicitly in natural language, whereas weight updates provide
more expressive and permanent behavior changes, specified implicitly via
training on large datasets. We present a technique for ""baking"" prompts into
the weights of an LLM. Prompt Baking converts a prompt $u$ and initial weights
$\theta$ to a new set of weights $\theta_u$ such that new ""baked"" LLM behaves
like the original prompted LLM. Mathematically, we minimize the KL divergence
between $P_\theta(\cdot | u)$ and $P_{\theta_u}(\cdot)$, where $P$ is the LLM's
probability distribution over token sequences. Across all our experiments, we
find prompts can be readily baked into weight updates. Baking chain-of-thought
prompts improves zero-shot performance on GSM8K, ASDiv, MBPP, ARC-Easy,
ARC-Challenge, and CommonsenseQA benchmarks. Baking news headlines directly
updates an LLM's knowledge. And baking instructions & personas alleviates
""prompt forgetting"" over long sequences. Furthermore, stopping baking early
creates ""half-baked"" models, continuously scaling prompt strength. Baked models
retain their sensitivity to further prompting and baking, including
re-prompting with the baked-in prompt. Surprisingly, the re-prompted models
yield further performance gains in instruction following, as well as math
reasoning and coding benchmarks. Taking re-prompting and re-baking to the limit
yields a form of iterative self-improvement we call Prompt Pursuit, and
preliminary results on instruction following exhibit dramatic performance
gains. Finally, we discuss implications for AI safety, continuous model
updating, enhancing real-time learning capabilities in LLM-based agents, and
generating more stable AI personas."
"Towards Autonomous Testing Agents via Conversational Large Language
  Models","- **Relevance Score:** 22/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses conversational LLM agents for testing, mentions role-like autonomy and multiple agent viewpoints, but lacks unit‑test focus, adversarial evaluation, and quantitative improvement data.",https://scispace.com/paper/towards-autonomous-testing-agents-via-conversational-large-nlbex98d,2023,Posted Content,"","",10.48550/arxiv.2306.05152,http://arxiv.org/pdf/2306.05152,"Software testing is an important part of the development cycle, yet it requires specialized expertise and substantial developer effort to adequately test software. The recent discoveries of the capabilities of large language models (LLMs) suggest that they can be used as automated testing assistants, and thus provide helpful information and even drive the testing process. To highlight the potential of this technology, we present a taxonomy of LLM-based testing agents based on their level of autonomy, and describe how a greater level of autonomy can benefit developers in practice. An example use of LLMs as a testing assistant is provided to demonstrate how a conversational framework for testing can help developers. This also highlights how the often criticized hallucination of LLMs can be beneficial while testing. We identify other tangible benefits that LLM-driven testing agents can bestow, and also discuss some potential limitations. "
Using AI for User Representation: An Analysis of 83 Persona Prompts,"- **Relevance Score:** 22/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes 83 persona prompts, showing extensive use of role‑based prompting for LLMs. Does not apply prompts to unit test generation, multi‑perspective solving, or adversarial evaluation, nor provide empirical improvement data or tools.",https://scispace.com/paper/http://arxiv.org/abs/2508.13047v1,2025,Preprint,"","Joni Salminen
Danial Amin
Bernard Jansen","",http://arxiv.org/pdf/2508.13047v1,"We analyzed 83 persona prompts from 27 research articles that used large
language models (LLMs) to generate user personas. Findings show that the
prompts predominantly generate single personas. Several prompts express a
desire for short or concise persona descriptions, which deviates from the
tradition of creating rich, informative, and rounded persona profiles. Text is
the most common format for generated persona attributes, followed by numbers.
Text and numbers are often generated together, and demographic attributes are
included in nearly all generated personas. Researchers use up to 12 prompts in
a single study, though most research uses a small number of prompts. Comparison
and testing multiple LLMs is rare. More than half of the prompts require the
persona output in a structured format, such as JSON, and 74% of the prompts
insert data or dynamic variables. We discuss the implications of increased use
of computational personas for user representation."
"When Emotional Stimuli meet Prompt Designing: An Auto-Prompt Graphical
  Paradigm","- **Relevance Score:** 21/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Shows empirical gains using combined stimulating/framework prompts, but lacks role‑based, adversarial, or unit‑test focus.",https://scispace.com/paper/http://arxiv.org/abs/2404.10500v1,2024,Preprint,"","Chenggian Ma
Xiangyu Zhao
Chunhui Zhang
Yanzhao Qin
Wentao Zhang","",http://arxiv.org/pdf/2404.10500v1,"With the development of Large Language Models (LLM), numerous prompts have
been proposed, each with a rich set of features and their own merits. This
paper summarizes the prompt words for large language models (LLMs),
categorizing them into stimulating and framework types, and proposes an
Auto-Prompt Graphical Paradigm(APGP) that combines both stimulating and
framework prompts to enhance the problem-solving capabilities of LLMs across
multiple domains, then exemplifies it with a framework that adheres to this
paradigm. The framework involves automated prompt generation and consideration
of emotion-stimulus factors, guiding LLMs in problem abstraction, diversified
solutions generation, comprehensive optimization, and self-verification after
providing answers, ensuring solution accuracy. Compared to traditional stimuli
and framework prompts, this framework integrates the advantages of both by
adopting automated approaches inspired by APE work, overcoming the limitations
of manually designed prompts. Test results on the ruozhiba and BBH datasets
demonstrate that this framework can effectively improve the efficiency and
accuracy of LLMs in problem-solving, paving the way for new applications of
LLMs."
"Automating Prompt Leakage Attacks on Large Language Models Using Agentic
  Approach","- **Relevance Score:** 21/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses multi‑agent system to probe LLM prompt leakage, providing adversarial testing. No role‑based prompting for unit tests; lacks empirical output improvement or human evaluation.",https://scispace.com/paper/http://arxiv.org/abs/2502.12630v1,2025,Preprint,"","Tvrtko Sternak
Davor Runje
Dorian Granoša
Chi Wang","",http://arxiv.org/pdf/2502.12630v1,"This paper presents a novel approach to evaluating the security of large
language models (LLMs) against prompt leakage-the exposure of system-level
prompts or proprietary configurations. We define prompt leakage as a critical
threat to secure LLM deployment and introduce a framework for testing the
robustness of LLMs using agentic teams. Leveraging AG2 (formerly AutoGen), we
implement a multi-agent system where cooperative agents are tasked with probing
and exploiting the target LLM to elicit its prompt.
  Guided by traditional definitions of security in cryptography, we further
define a prompt leakage-safe system as one in which an attacker cannot
distinguish between two agents: one initialized with an original prompt and the
other with a prompt stripped of all sensitive information. In a safe system,
the agents' outputs will be indistinguishable to the attacker, ensuring that
sensitive information remains secure. This cryptographically inspired framework
provides a rigorous standard for evaluating and designing secure LLMs.
  This work establishes a systematic methodology for adversarial testing of
prompt leakage, bridging the gap between automated threat modeling and
practical LLM security.
  You can find the implementation of our prompt leakage probing on GitHub."
Large Language Models-Based Agents in Software Development,"- **Relevance Score:** 20/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Mentions role‑based agents and reports higher effectiveness versus prompting, but lacks focus on unit‑test generation, multi‑role collaboration, or adversarial evaluation.",https://scispace.com/paper/-9gGZ_GH7M4J,"","","",AJ Asunmaa,"",https://aaltodoc.aalto.fi/bitstreams/ab7865f2-2fbc-4a66-b161-82b9e61288fc/download,""
A Tool for Test Case Scenarios Generation Using Large Language Models,"- **Relevance Score:** 20/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLMs to auto‑generate test case scenarios from requirements, but lacks role‑play prompting, multi‑agent adversarial evaluation, and strong baseline comparisons.",https://scispace.com/paper/a-tool-for-test-case-scenarios-generation-using-large-32uvl70be1,2024,Preprint,"","Abdul Sami
Zeeshan Rasheed
Muhammad Waseem
Zheying Zhang
Herda Tomas
Pekka Abrahamsson",10.48550/arxiv.2406.07021,https://scispace.compdf/a-tool-for-test-case-scenarios-generation-using-large-32uvl70be1.pdf,"Large Language Models (LLMs) are widely used in Software Engineering (SE) for various tasks, including generating code, designing and documenting software, adding code comments, reviewing code, and writing test scripts. However, creating test scripts or automating test cases demands test suite documentation that comprehensively covers functional requirements. Such documentation must enable thorough testing within a constrained scope and timeframe, particularly as requirements and user demands evolve. This article centers on generating user requirements as epics and high-level user stories and crafting test case scenarios based on these stories. It introduces a web-based software tool that employs an LLM-based agent and prompt engineering to automate the generation of test case scenarios against user requirements. "
"The Potential of LLMs in Automating Software Testing: From Generation to
  Reporting","- **Relevance Score:** 20/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Generates unit tests with LLM agents; provides empirical coverage data but lacks explicit role‑based or adversarial prompting, multi‑viewpoint or human studies.",https://scispace.com/paper/the-potential-of-llms-in-automating-software-testing-from-6r8f7i375vyv,2024,Journal Article,"","Betim Sherifi
Khaled Slhoub
Fitzroy Nembhard",10.48550/arxiv.2501.00217,https://scispace.compdf/the-potential-of-llms-in-automating-software-testing-from-6r8f7i375vyv.pdf,"Having a high quality software is essential in software engineering, which requires robust validation and verification processes during testing activities. Manual testing, while effective, can be time consuming and costly, leading to an increased demand for automated methods. Recent advancements in Large Language Models (LLMs) have significantly influenced software engineering, particularly in areas like requirements analysis, test automation, and debugging. This paper explores an agent-oriented approach to automated software testing, using LLMs to reduce human intervention and enhance testing efficiency. The proposed framework integrates LLMs to generate unit tests, visualize call graphs, and automate test execution and reporting. Evaluations across multiple applications in Python and Java demonstrate the system's high test coverage and efficient operation. This research underscores the potential of LLM-powered agents to streamline software testing workflows while addressing challenges in scalability and accuracy. "
"FLASH: Federated Learning-Based LLMs for Advanced Query Processing in
  Social Networks through RAG","- **Relevance Score:** 18/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses role‑based prompting to tailor GPT responses for social‑media query processing, but does not target unit‑test generation, multi‑role collaboration, adversarial evaluation, or provide empirical comparisons for test‑case quality.",https://scispace.com/paper/flash-federated-learning-based-llms-for-advanced-query-1d37iakee4l9,2024,Journal Article,"","Sai Puppala
Ismail Hossain
Md. Jahangir Alam
Sajedul Talukder",10.48550/arxiv.2408.05242,https://scispace.compdf/flash-federated-learning-based-llms-for-advanced-query-1d37iakee4l9.pdf,"Our paper introduces a novel approach to social network information retrieval and user engagement through a personalized chatbot system empowered by Federated Learning GPT. The system is designed to seamlessly aggregate and curate diverse social media data sources, including user posts, multimedia content, and trending news. Leveraging Federated Learning techniques, the GPT model is trained on decentralized data sources to ensure privacy and security while providing personalized insights and recommendations. Users interact with the chatbot through an intuitive interface, accessing tailored information and real-time updates on social media trends and user-generated content. The system's innovative architecture enables efficient processing of input files, parsing and enriching text data with metadata, and generating relevant questions and answers using advanced language models. By facilitating interactive access to a wealth of social network information, this personalized chatbot system represents a significant advancement in social media communication and knowledge dissemination. "
"Software Testing with Large Language Model: Survey, Landscape, and Vision","- **Relevance Score:** 17/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey covers LLM applications to software testing and mentions unit‑test generation, but lacks role‑based prompting, adversarial agents, or empirical improvement data; discusses prompting strategies broadly.",https://scispace.com/paper/software-testing-with-large-language-model-survey-landscape-3tu90ids,2023,Peer Review,"","Junjie Wang
Yuchao Huang
Chunyang Chen
Zhe Liu
Song Wang
Qing Wang","",https://scispace.compdf/software-testing-with-large-language-model-survey-landscape-3tu90ids.pdf,"Pre-trained large language models (LLMs) have recently emerged as a breakthrough technology in natural language processing and artificial intelligence, with the ability to handle large-scale datasets and exhibit remarkable performance across a wide range of tasks. Meanwhile, software testing is a crucial undertaking that serves as a cornerstone for ensuring the quality and reliability of software products. As the scope and complexity of software systems continue to grow, the need for more effective software testing techniques becomes increasingly urgent, and making it an area ripe for innovative approaches such as the use of LLMs. This paper provides a comprehensive review of the utilization of LLMs in software testing. It analyzes 52 relevant studies that have used LLMs for software testing, from both the software testing and LLMs perspectives. The paper presents a detailed discussion of the software testing tasks for which LLMs are commonly used, among which test case preparation and program repair are the most representative ones. It also analyzes the commonly used LLMs, the types of prompt engineering that are employed, as well as the accompanied techniques with these LLMs. It also summarizes the key challenges and potential opportunities in this direction. This work can serve as a roadmap for future research in this area, highlighting potential avenues for exploration, and identifying gaps in our current understanding of the use of LLMs in software testing."
"No More Manual Tests? Evaluating and Improving ChatGPT for Unit Test
  Generation","- **Relevance Score:** 16/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Shows empirical gains in test correctness via ChatTESTER and includes a user study, but lacks role‑based prompting or adversarial agents.",https://scispace.com/paper/no-more-manual-tests-evaluating-and-improving-chatgpt-for-mee9qzh2,2023,Posted Content,"","",10.48550/arxiv.2305.04207,https://scispace.com/pdf/no-more-manual-tests-evaluating-and-improving-chatgpt-for-mee9qzh2.pdf,"Unit testing is essential in detecting bugs in functionally-discrete program units. Manually writing high-quality unit tests is time-consuming and laborious. Although traditional techniques can generate tests with reasonable coverage, they exhibit low readability and cannot be directly adopted by developers. Recent work has shown the large potential of large language models (LLMs) in unit test generation, which can generate more human-like and meaningful test code. ChatGPT, the latest LLM incorporating instruction tuning and reinforcement learning, has performed well in various domains. However, It remains unclear how effective ChatGPT is in unit test generation. In this work, we perform the first empirical study to evaluate ChatGPT's capability of unit test generation. Specifically, we conduct a quantitative analysis and a user study to systematically investigate the quality of its generated tests regarding the correctness, sufficiency, readability, and usability. The tests generated by ChatGPT still suffer from correctness issues, including diverse compilation errors and execution failures. Still, the passing tests generated by ChatGPT resemble manually-written tests by achieving comparable coverage, readability, and even sometimes developers' preference. Our findings indicate that generating unit tests with ChatGPT could be very promising if the correctness of its generated tests could be further improved. Inspired by our findings above, we propose ChatTESTER, a novel ChatGPT-based unit test generation approach, which leverages ChatGPT itself to improve the quality of its generated tests. ChatTESTER incorporates an initial test generator and an iterative test refiner. Our evaluation demonstrates the effectiveness of ChatTESTER by generating 34.3% more compilable tests and 18.7% more tests with correct assertions than the default ChatGPT. "
