Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"Is Your Code Generated by ChatGPT Really Correct? Rigorous Evaluation of
  Large Language Models for Code Generation","- **Relevance Score:** 50/100
- **Relevance Tag:** Somewhat Relevant
- **Reasoning:** Uses ChatGPT to generate seed test inputs and mutation to expand them; reports mutation‑based analysis but lacks detailed quantitative scores; evaluates on HumanEval; does not compare against human tests nor include human judgments.",https://scispace.com/paper/is-your-code-generated-by-chatgpt-really-correct-rigorous-12y4zxtn,2023,Posted Content,"","",10.48550/arxiv.2305.01210,https://scispace.com/pdf/is-your-code-generated-by-chatgpt-really-correct-rigorous-12y4zxtn.pdf,"Program synthesis has been long studied with recent approaches focused on directly using the power of Large Language Models (LLMs) to generate code. Programming benchmarks, with curated synthesis problems and test-cases, are used to measure the performance of various LLMs on code synthesis. However, these test-cases can be limited in both quantity and quality for fully assessing the functional correctness of the generated code. Such limitation in the existing benchmarks begs the following question: In the era of LLMs, is the code generated really correct? To answer this, we propose EvalPlus -- a code synthesis benchmarking framework to rigorously evaluate the functional correctness of LLM-synthesized code. EvalPlus augments a given evaluation dataset with large amounts of test-cases newly produced by an automatic test input generator, powered by both LLM- and mutation-based strategies. While EvalPlus is general, we extend the test-cases of the popular HUMANEVAL benchmark by 81x to build HUMANEVAL+. Our extensive evaluation across 19 popular LLMs (e.g., GPT-4 and ChatGPT) demonstrates that HUMANEVAL+ is able to catch significant amounts of previously undetected wrong code synthesized by LLMs, reducing the pass@k by 13.6-15.3% on average. Our work not only indicates that prior popular code synthesis evaluation results do not accurately reflect the true performance of LLMs for code synthesis, but also opens up a new direction to improve such programming benchmarks through automated testing. "
Automated Unit Test Generation for the Google Test Framework Using Large Language Models: An Industrial Case Study,"- **Relevance Score:** 50/100
- **Relevance Tag:** Somewhat Relevant
- **Reasoning:** Uses LLMs to generate Google Test cases and evaluates them; reports some quality observations but lacks detailed mutation or bug‑detection metrics; employs HumanEval benchmark; does not compare against human tests nor include human rating studies.",https://scispace.com/paper/qurA5ciYJ74J,"","","",A Lundberg,"",https://www.diva-portal.org/smash/get/diva2:1884076/FULLTEXT01.pdf,""
"Design choices made by LLM-based test generators prevent them from
  finding bugs","- **Relevance Score:** 48/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Evaluates LLM-generated tests directly (perfect match); reports bug detection rates (highly relevant); lacks standard benchmarks, human test comparison, and human evaluation.",https://scispace.com/paper/http://arxiv.org/abs/2412.14137v1,2024,Preprint,"","Noble Saji Mathews
Meiyappan Nagappan","",http://arxiv.org/pdf/2412.14137v1,"There is an increasing amount of research and commercial tools for automated
test case generation using Large Language Models (LLMs). This paper critically
examines whether recent LLM-based test generation tools, such as Codium
CoverAgent and CoverUp, can effectively find bugs or unintentionally validate
faulty code. Considering bugs are only exposed by failing test cases, we
explore the question: can these tools truly achieve the intended objectives of
software testing when their test oracles are designed to pass? Using real
human-written buggy code as input, we evaluate these tools, showing how
LLM-generated tests can fail to detect bugs and, more alarmingly, how their
design can worsen the situation by validating bugs in the generated test suite
and rejecting bug-revealing tests. These findings raise important questions
about the validity of the design behind LLM-based test generation tools and
their impact on software quality and test suite reliability."
LLM-Powered Test Case Generation for Detecting Tricky Bugs,"- **Relevance Score:** 48/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate/evaluate tests with recall, precision, F1; provides quantitative metrics but not mutation score; evaluates on TrickyBugs/EvalPlus, no human test comparison or study.",https://scispace.com/paper/llm-powered-test-case-generation-for-detecting-tricky-bugs-1dfk3xa3i6,2024,Journal Article,arXiv.org,"Kaibo Liu
Yiyang Liu
Zhenpeng Chen
Jie M. Zhang
Yudong Han
Yun Ma
Ge Li
Gang Huang",10.48550/arxiv.2404.10304,"","Conventional automated test generation tools struggle to generate test oracles and tricky bug-revealing test inputs. Large Language Models (LLMs) can be prompted to produce test inputs and oracles for a program directly, but the precision of the tests can be very low for complex scenarios (only 6.3% based on our experiments). To fill this gap, this paper proposes AID, which combines LLMs with differential testing to generate fault-revealing test inputs and oracles targeting plausibly correct programs (i.e., programs that have passed all the existing tests). In particular, AID selects test inputs that yield diverse outputs on a set of program variants generated by LLMs, then constructs the test oracle based on the outputs. We evaluate AID on two large-scale datasets with tricky bugs: TrickyBugs and EvalPlus, and compare it with three state-of-the-art baselines. The evaluation results show that the recall, precision, and F1 score of AID outperform the state-of-the-art by up to 1.80x, 2.65x, and 1.66x, respectively."
TOGLL: Correct and Strong Test Oracle Generation with LLMs,"- **Relevance Score:** 47/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate test oracles and evaluates them; reports mutation scores and oracle strength; does not employ standard benchmarks, human test comparison, or human studies.",https://scispace.com/paper/togll-correct-and-strong-test-oracle-generation-with-llms-3nonulzku0,2024,Preprint,"","Soneya Binta Hossain
Matthew B. Dwyer",10.48550/arxiv.2405.03786,https://scispace.compdf/togll-correct-and-strong-test-oracle-generation-with-llms-3nonulzku0.pdf,"Test oracles play a crucial role in software testing, enabling effective bug detection. Despite initial promise, neural-based methods for automated test oracle generation often result in a large number of false positives and weaker test oracles. While LLMs have demonstrated impressive effectiveness in various software engineering tasks, including code generation, test case creation, and bug fixing, there remains a notable absence of large-scale studies exploring their effectiveness in test oracle generation. The question of whether LLMs can address the challenges in effective oracle generation is both compelling and requires thorough investigation. In this research, we present the first comprehensive study to investigate the capabilities of LLMs in generating correct, diverse, and strong test oracles capable of effectively identifying a large number of unique bugs. To this end, we fine-tuned seven code LLMs using six distinct prompts on the SF110 dataset. Utilizing the most effective fine-tuned LLM and prompt pair, we introduce TOGLL, a novel LLM-based method for test oracle generation. To investigate the generalizability of TOGLL, we conduct studies on 25 large-scale Java projects. Besides assessing the correctness, we also assess the diversity and strength of the generated oracles. We compare the results against EvoSuite and the state-of-the-art neural method, TOGA. Our findings reveal that TOGLL can produce 3.8 times more correct assertion oracles and 4.9 times more exception oracles. Moreover, our findings demonstrate that TOGLL is capable of generating significantly diverse test oracles. It can detect 1,023 unique bugs that EvoSuite cannot, which is ten times more than what the previous SOTA neural-based method, TOGA, can detect. "
"Mutation Testing via Iterative Large Language Model-Driven Scientific
  Debugging","- **Relevance Score:** 47/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses iterative LLM-driven debugging to generate tests and reports mutation score and coverage; lacks standard benchmarks, human test comparison, and human assessment.",https://scispace.com/paper/http://arxiv.org/abs/2503.08182v1,2025,Preprint,"","Philipp Straubinger
Marvin Kreis
Stephan Lukasczyk
Gordon Fraser","",http://arxiv.org/pdf/2503.08182v1,"Large Language Models (LLMs) can generate plausible test code. Intuitively
they generate this by imitating tests seen in their training data, rather than
reasoning about execution semantics. However, such reasoning is important when
applying mutation testing, where individual tests need to demonstrate
differences in program behavior between a program and specific artificial
defects (mutants). In this paper, we evaluate whether Scientific Debugging,
which has been shown to help LLMs when debugging, can also help them to
generate tests for mutants. In the resulting approach, LLMs form hypotheses
about how to kill specific mutants, and then iteratively generate and refine
tests until they succeed, all with detailed explanations for each step. We
compare this method to three baselines: (1) directly asking the LLM to generate
tests, (2) repeatedly querying the LLM when tests fail, and (3) search-based
test generation with Pynguin. Our experiments evaluate these methods based on
several factors, including mutation score, code coverage, success rate, and the
ability to identify equivalent mutants. The results demonstrate that LLMs,
although requiring higher computation cost, consistently outperform Pynguin in
generating tests with better fault detection and coverage. Importantly, we
observe that the iterative refinement of test cases is important for achieving
high-quality test suites."
"Enriching Automatic Test Case Generation by Extracting Relevant Test
  Inputs from Bug Reports","- **Relevance Score:** 47/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLM‑filtered bug‑report inputs to boost EvoSuite/Randoop; reports coverage and bug detection on Defects4J; lacks mutation scores, human test comparison, or user studies.",https://scispace.com/paper/http://arxiv.org/abs/2312.14898v2,2023,Preprint,"","Wendkûuni C. Ouédraogo
Laura Plein
Kader Kaboré
Andrew Habib
Jacques Klein
David Lo
Tegawendé F. Bissyandé","",http://arxiv.org/pdf/2312.14898v2,"The quality of software is closely tied to the effectiveness of the tests it
undergoes. Manual test writing, though crucial for bug detection, is
time-consuming, which has driven significant research into automated test case
generation. However, current methods often struggle to generate relevant
inputs, limiting the effectiveness of the tests produced. To address this, we
introduce BRMiner, a novel approach that leverages Large Language Models (LLMs)
in combination with traditional techniques to extract relevant inputs from bug
reports, thereby enhancing automated test generation tools. In this study, we
evaluate BRMiner using the Defects4J benchmark and test generation tools such
as EvoSuite and Randoop. Our results demonstrate that BRMiner achieves a
Relevant Input Rate (RIR) of 60.03% and a Relevant Input Extraction Accuracy
Rate (RIEAR) of 31.71%, significantly outperforming methods that rely on LLMs
alone. The integration of BRMiner's input enhances EvoSuite ability to generate
more effective test, leading to increased code coverage, with gains observed in
branch, instruction, method, and line coverage across multiple projects.
Furthermore, BRMiner facilitated the detection of 58 unique bugs, including
those that were missed by traditional baseline approaches. Overall, BRMiner's
combination of LLM filtering with traditional input extraction techniques
significantly improves the relevance and effectiveness of automated test
generation, advancing the detection of bugs and enhancing code coverage,
thereby contributing to higher-quality software development."
The Program Testing Ability of Large Language Models for Code,"- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate and assess tests, reports improvements on HumanEval and MBPP, but lacks detailed quality metrics, human‑test comparisons, or user studies.",https://scispace.com/paper/the-program-testing-ability-of-large-language-models-for-2mp73zyvhg,2023,Journal Article,arXiv.org,"Weimin Xiong
Yiwen Guo
Hao Chen",10.48550/arxiv.2310.05727,https://scispace.compdf/the-program-testing-ability-of-large-language-models-for-2mp73zyvhg.pdf,"Recent development of large language models (LLMs) for code like CodeX and CodeT5+ demonstrates tremendous promise in achieving code intelligence. Their ability of synthesizing code that completes a program for performing a pre-defined task has been intensively tested and verified on benchmark datasets including HumanEval and MBPP. Yet, evaluation of these LLMs from more perspectives (than just program synthesis) is also anticipated, considering their broad scope of applications in software engineering. In this paper, we explore the ability of LLMs for testing programs/code. By performing thorough analyses of recent LLMs for code in program testing, we show a series of intriguing properties of these models and demonstrate how program testing ability of LLMs can be improved. Following recent work which utilizes generated test cases to enhance program synthesis, we further leverage our findings in improving the quality of the synthesized programs and show +11.77% and +4.22% higher code pass rates on HumanEval+ comparing with the GPT-3.5-turbo baseline and the recent state-of-the-art, respectively."
"Do LLMs generate test oracles that capture the actual or the expected
  program behaviour?","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Empirically evaluates LLM-generated test oracles and reports oracle quality, but lacks standard benchmark datasets, extensive human‑vs‑AI test comparison, and user studies.",https://scispace.com/paper/do-llms-generate-test-oracles-that-capture-the-actual-or-the-3dy8ri0pylzu,2024,Journal Article,"","Michael Konstantinou
Renzo Degiovanni
Mike Papadakis",10.48550/arxiv.2410.21136,https://scispace.compdf/do-llms-generate-test-oracles-that-capture-the-actual-or-the-3dy8ri0pylzu.pdf,"Software testing is an essential part of the software development cycle to improve the code quality. Typically, a unit test consists of a test prefix and a test oracle which captures the developer's intended behaviour. A known limitation of traditional test generation techniques (e.g. Randoop and Evosuite) is that they produce test oracles that capture the actual program behaviour rather than the expected one. Recent approaches leverage Large Language Models (LLMs), trained on an enormous amount of data, to generate developer-like code and test cases. We investigate whether the LLM-generated test oracles capture the actual or expected software behaviour. We thus, conduct a controlled experiment to answer this question, by studying LLMs performance on two tasks, namely, test oracle classification and generation. The study includes developer-written and automatically generated test cases and oracles for 24 open-source Java repositories, and different well tested prompts. Our findings show that LLM-based test generation approaches are also prone on generating oracles that capture the actual program behaviour rather than the expected one. Moreover, LLMs are better at generating test oracles rather than classifying the correct ones, and can generate better test oracles when the code contains meaningful test or variable names. Finally, LLM-generated test oracles have higher fault detection potential than the Evosuite ones. "
VALTEST: Automated Validation of Language Model Generated Test Cases,"- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses token‑probability features to validate LLM‑generated tests; evaluates on HumanEval, MBPP, and LeetCode. Does not report mutation scores or similar metrics, nor compare against human tests or include human judgments.",https://scispace.com/paper/valtest-automated-validation-of-language-model-generated-52kippg2qxz3,2024,Journal Article,"","Hamed Taherkhani
Hadi Hemmati",10.48550/arxiv.2411.08254,"","Large Language Models (LLMs) have demonstrated significant potential in automating software testing, specifically in generating unit test cases. However, the validation of LLM-generated test cases remains a challenge, particularly when the ground truth is unavailable. This paper introduces VALTEST, a novel framework designed to automatically validate test cases generated by LLMs by leveraging token probabilities. We evaluate VALTEST using nine test suites generated from three datasets (HumanEval, MBPP, and LeetCode) across three LLMs (GPT-4o, GPT-3.5-turbo, and LLama3.1 8b). By extracting statistical features from token probabilities, we train a machine learning model to predict test case validity. VALTEST increases the validity rate of test cases by 6.2% to 24%, depending on the dataset and LLM. Our results suggest that token probabilities are reliable indicators for distinguishing between valid and invalid test cases, which provides a robust solution for improving the correctness of LLM-generated test cases in software testing. In addition, we found that replacing the identified invalid test cases by VALTEST, using a Chain-of-Thought prompting results in a more effective test suite while keeping the high validity rates. "
"TDD-Bench Verified: Can LLMs Generate Tests for Issues Before They Get
  Resolved?","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses TDD-Bench-Verified to assess LLM-generated tests from issue descriptions; provides quantitative test metrics but does not employ standard benchmarks, human test comparisons, or human studies.",https://scispace.com/paper/tdd-bench-verified-can-llms-generate-tests-for-issues-before-20gh7qvq92u1,2024,Journal Article,"","T. Ahmed
Martin Hirzel
Rangeet Pan
Avraham Shinnar
Smeeta Sinha",10.48550/arxiv.2412.02883,https://scispace.compdf/tdd-bench-verified-can-llms-generate-tests-for-issues-before-20gh7qvq92u1.pdf,"Test-driven development (TDD) is the practice of writing tests first and coding later, and the proponents of TDD expound its numerous benefits. For instance, given an issue on a source code repository, tests can clarify the desired behavior among stake-holders before anyone writes code for the agreed-upon fix. Although there has been a lot of work on automated test generation for the practice ""write code first, test later"", there has been little such automation for TDD. Ideally, tests for TDD should be fail-to-pass (i.e., fail before the issue is resolved and pass after) and have good adequacy with respect to covering the code changed during issue resolution. This paper introduces TDD-Bench Verified, a high-quality benchmark suite of 449 issues mined from real-world GitHub code repositories. The benchmark's evaluation harness runs only relevant tests in isolation for simple yet accurate coverage measurements, and the benchmark's dataset is filtered both by human judges and by execution in the harness. This paper also presents Auto-TDD, an LLM-based solution that takes as input an issue description and a codebase (prior to issue resolution) and returns as output a test that can be used to validate the changes made for resolving the issue. Our evaluation shows that Auto-TDD yields a better fail-to-pass rate than the strongest prior work while also yielding high coverage adequacy. Overall, we hope that this work helps make developers more productive at resolving issues while simultaneously leading to more robust fixes. "
"Large-scale, Independent and Comprehensive study of the power of LLMs
  for test case generation","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate and assess unit tests, reporting correctness, coverage, and bug detection, but lacks standard benchmark datasets, human‑written test comparison, and human‑based evaluation.",https://scispace.com/paper/large-scale-independent-and-comprehensive-study-of-the-power-56m154xn4e,2024,Journal Article,"","Wendkûuni C. Ouédraogo
Kader Kaboré
Haoye Tian
Yewei Song
Anil Koyuncu
Jacques Klein
David Lo
Tegawendé F. Bissyandé",10.48550/arxiv.2407.00225,https://scispace.compdf/large-scale-independent-and-comprehensive-study-of-the-power-56m154xn4e.pdf,"Unit testing, crucial for identifying bugs in code modules like classes and methods, is often neglected by developers due to time constraints. Automated test generation techniques have emerged to address this, but often lack readability and require developer intervention. Large Language Models (LLMs), like GPT and Mistral, show promise in software engineering, including in test generation. However, their effectiveness remains unclear. This study conducts the first comprehensive investigation of LLMs, evaluating the effectiveness of four LLMs and five prompt engineering techniques, for unit test generation. We analyze 216\,300 tests generated by the selected advanced instruct-tuned LLMs for 690 Java classes collected from diverse datasets. We assess correctness, understandability, coverage, and bug detection capabilities of LLM-generated tests, comparing them to EvoSuite, a popular automated testing tool. While LLMs show potential, improvements in test correctness are necessary. This study reveals the strengths and limitations of LLMs compared to traditional methods, paving the way for further research on LLMs in software engineering. "
Testbench: Evaluating class-level test case generation capability of large language models,"- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Evaluates LLM-generated tests with syntax, compilation, and execution metrics, but lacks mutation scores, standard benchmarks, human test comparisons, or user studies.",https://scispace.com/paper/testbench-evaluating-class-level-test-case-generation-7cctf58agk85,2024,Journal Article,"","Quanjun Zhang
Shang Ye
Chunrong Fang
Siqi Gu
Jianyi Zhou
Zhenyu Chen",10.48550/arxiv.2409.17561,https://arxiv.org/pdf/2409.17561,"Software testing is a crucial phase in the software life cycle, helping identify potential risks and reduce maintenance costs. With the advancement of Large Language Models (LLMs), researchers have proposed an increasing number of LLM-based software testing techniques, particularly in the area of test case generation. Despite the growing interest, limited efforts have been made to thoroughly evaluate the actual capabilities of LLMs in this task. In this paper, we introduce TestBench, a benchmark for class-level LLM-based test case generation. We construct a dataset of 108 Java programs from 9 real-world, large-scale projects on GitHub, each representing a different thematic domain. We then design three distinct types of prompts based on context descriptions, including self-contained context, full context, and simple context. Besides, we propose a fine-grained evaluation framework that considers five aspects of test cases: syntactic correctness, compilation correctness, test correctness, code coverage rate, and defect detection rate. Furthermore, we propose a heuristic algorithm to repair erroneous test cases generated by LLMs. We evaluate CodeLlama-13b, GPT-3.5, and GPT-4 on the TestBench, and our experimental results indicate that larger models demonstrate a greater ability to effectively utilize contextual information, thus generating higher-quality test cases. Smaller models may struggle with the noise introduced by the extensive information contained within the full context. However, when using the simplified version, namely the simple context, which is derived from the full context via abstract syntax tree analysis, the performance of these models improves significantly. Our analysis highlights the current progress and pinpoints future directions to further enhance the effectiveness of models by handling contextual information for test case generation. "
"Unit test generation with GitHub Copilot, A Case Study","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses GitHub Copilot to generate and evaluate unit tests, reporting code coverage; lacks mutation/bug detection metrics, standard benchmarks, human‑vs‑human comparison, and user studies.",https://scispace.com/paper/LCms8cVP3ccJ,"","","",S Humalajoki,"",https://www.utupub.fi/bitstream/handle/10024/178695/Humalajoki_Sami_opinnayte.pdf?sequence=1,""
"TestBench: Evaluating Class-Level Test Case Generation Capability of
  Large Language Models","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs (CodeLlama, GPT‑3.5, GPT‑4) to generate Java tests and measures syntax, compilation, and execution correctness, but lacks mutation/bug metrics, standard benchmarks, human test comparison, or user studies.",https://scispace.com/paper/testbench-evaluating-class-level-test-case-generation-7cctf58agk85,2024,Journal Article,"","Quanjun Zhang
Shang Ye
Chunrong Fang
Siqi Gu
Jianyi Zhou
Zhenyu Chen",10.48550/arxiv.2409.17561,https://scispace.compdf/testbench-evaluating-class-level-test-case-generation-7cctf58agk85.pdf,"Software testing is a crucial phase in the software life cycle, helping identify potential risks and reduce maintenance costs. With the advancement of Large Language Models (LLMs), researchers have proposed an increasing number of LLM-based software testing techniques, particularly in the area of test case generation. Despite the growing interest, limited efforts have been made to thoroughly evaluate the actual capabilities of LLMs in this task. In this paper, we introduce TestBench, a benchmark for class-level LLM-based test case generation. We construct a dataset of 108 Java programs from 9 real-world, large-scale projects on GitHub, each representing a different thematic domain. We then design three distinct types of prompts based on context descriptions, including self-contained context, full context, and simple context. Besides, we propose a fine-grained evaluation framework that considers five aspects of test cases: syntactic correctness, compilation correctness, test correctness, code coverage rate, and defect detection rate. Furthermore, we propose a heuristic algorithm to repair erroneous test cases generated by LLMs. We evaluate CodeLlama-13b, GPT-3.5, and GPT-4 on the TestBench, and our experimental results indicate that larger models demonstrate a greater ability to effectively utilize contextual information, thus generating higher-quality test cases. Smaller models may struggle with the noise introduced by the extensive information contained within the full context. However, when using the simplified version, namely the simple context, which is derived from the full context via abstract syntax tree analysis, the performance of these models improves significantly. Our analysis highlights the current progress and pinpoints future directions to further enhance the effectiveness of models by handling contextual information for test case generation. "
An empirical evaluation of using large language models for automated unit test generation,"- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLM prompts to generate JavaScript unit tests and measures coverage, showing strong LLM-driven evaluation; lacks mutation/bug metrics, benchmark datasets, human test comparison, and user studies.",https://scispace.com/paper/an-empirical-evaluation-of-using-large-language-models-for-4u07o39c3f,2024,Journal Article,IEEE Transactions on Software Engineering,"Max Schäfer
Sarah Nadi
Aryaz Eghbali
Frank Tip",10.1109/tse.2023.3334955,https://arxiv.org/pdf/2302.06527,"Unit tests play a key role in ensuring the correctness of software. However, manually creating unit tests is a laborious task, motivating the need for automation. Large Language Models (LLMs) have recently been applied to various aspects of software development, including their suggested use for automated generation of unit tests, but while requiring additional training or few-shot learning on examples of existing tests. This paper presents a large-scale empirical evaluation on the effectiveness of LLMs for automated unit test generation without requiring additional training or manual effort. Concretely, we consider an approach where the LLM is provided with prompts that include the signature and implementation of a function under test, along with usage examples extracted from documentation. Furthermore, if a generated test fails, our approach attempts to generate a new test that fixes the problem by re-prompting the model with the failing test and error message. We implement our approach in T <sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">est</small> P <sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">ilot</small> , an adaptive LLM-based test generation tool for JavaScript that automatically generates unit tests for the methods in a given project’s API. We evaluate T <sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">est</small> P <sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">ilot</small> using OpenAI’s <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">gpt3.5-turbo</i> LLM on 25 npm packages with a total of 1,684 API functions. The generated tests achieve a median statement coverage of 70.2% and branch coverage of 52.8%. In contrast, the state-of-the feedback-directed JavaScript test generation technique, Nessie, achieves only 51.3% statement coverage and 25.6% branch coverage. Furthermore, experiments with excluding parts of the information included in the prompts show that all components contribute towards the generation of effective test suites. We also find that 92.8% of T <sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">est</small> P <sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">ilot</small> ’s generated tests have ≤ 50% similarity with existing tests (as measured by normalized edit distance), with none of them being exact copies. Finally, we run T <sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">est</small> P <sc xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">ilot</small> with two additional LLMs, OpenAI’s older <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">code-cushman-002</i> LLM and <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">StarCoder</i> , an LLM for which the training process is publicly documented. Overall, we observed similar results with the former (68.2% median statement coverage), and somewhat worse results with the latter (54.0% median statement coverage), suggesting that the effectiveness of the approach is influenced by the size and training set of the LLM, but does not fundamentally depend on the specific model. "
"Improving the Readability of Automatically Generated Tests using Large
  Language Models","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate and improve test readability, evaluates generated tests, reports readability metrics but lacks mutation/bug detection scores, does not use standard benchmarks, offers limited human‑test comparison, no human study.",https://scispace.com/paper/improving-the-readability-of-automatically-generated-tests-3wony2h2h94s,2024,Journal Article,"","Matteo Biagiola
Gianluca Ghislotti
Paolo Tonella",10.48550/arxiv.2412.18843,https://scispace.compdf/improving-the-readability-of-automatically-generated-tests-3wony2h2h94s.pdf,"Search-based test generators are effective at producing unit tests with high coverage. However, such automatically generated tests have no meaningful test and variable names, making them hard to understand and interpret by developers. On the other hand, large language models (LLMs) can generate highly readable test cases, but they are not able to match the effectiveness of search-based generators, in terms of achieved code coverage. In this paper, we propose to combine the effectiveness of search-based generators with the readability of LLM generated tests. Our approach focuses on improving test and variable names produced by search-based tools, while keeping their semantics (i.e., their coverage) unchanged. Our evaluation on nine industrial and open source LLMs show that our readability improvement transformations are overall semantically-preserving and stable across multiple repetitions. Moreover, a human study with ten professional developers, show that our LLM-improved tests are as readable as developer-written tests, regardless of the LLM employed. "
"A Large-scale Empirical Study on Fine-tuning Large Language Models for
  Unit Testing","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Extensive LLM test generation study with many metrics, but no standard benchmarks, human test comparison, or human evaluation.",https://scispace.com/paper/a-large-scale-empirical-study-on-fine-tuning-large-language-2rp8zrpwxa0c,2024,Journal Article,"","Ye Shang
Quanjun Zhang
Chunrong Fang
Siqi Gu
Jianyi Zhou
Zhenyu Chen",10.48550/arxiv.2412.16620,https://scispace.compdf/a-large-scale-empirical-study-on-fine-tuning-large-language-2rp8zrpwxa0c.pdf,"Unit testing plays a pivotal role in software development, improving software quality and reliability. However, generating effective test cases manually is time-consuming, prompting interest in unit testing research. Recently, Large Language Models (LLMs) have shown potential in various unit testing tasks, including test generation, assertion generation, and test evolution, but existing studies are limited in scope and lack a systematic evaluation of the effectiveness of LLMs. To bridge this gap, we present a large-scale empirical study on fine-tuning LLMs for unit testing. Our study involves three unit testing tasks, five benchmarks, eight evaluation metrics, and 37 popular LLMs across various architectures and sizes, consuming over 3,000 NVIDIA A100 GPU hours. We focus on three key research questions: (1) the performance of LLMs compared to state-of-the-art methods, (2) the impact of different factors on LLM performance, and (3) the effectiveness of fine-tuning versus prompt engineering. Our findings reveal that LLMs outperform existing state-of-the-art approaches on all three unit testing tasks across nearly all metrics, highlighting the potential of fine-tuning LLMs in unit testing tasks. Furthermore, large-scale, decoder-only models achieve the best results across tasks, while encoder-decoder models perform better under the same parameter scale. Additionally, the comparison of the performance between fine-tuning and prompt engineering approaches reveals the considerable potential capability of the prompt engineering approach in unit testing tasks. We then discuss the concerned issues on the test generation task, including data leakage issues, bug detection capabilities, and metrics comparisons. Finally, we further pinpoint carious practical guidelines for LLM-based approaches to unit testing tasks in the near future. "
