Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
Test suite optimization using machine learning techniques: A comprehensive study,"- **Relevance Score:** 43/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses ML/DL to discuss test suite optimization evolution; surveys 43 studies (2018‑2023) but not limited to 2020‑2024; lacks direct comparison of AI models for test generation; clearly outlines research gaps and future directions; provides no industry case data or single‑model limitation analysis.",https://scispace.com/paper/test-suite-optimization-using-machine-learning-techniques-a-2l3lkuhpymgy,2024,Journal Article,IEEE Access,"Abid Mehmood
Qazi Mudassar Ilyas
Muneer Ahmad
Zhongliang Shi",10.1109/access.2024.3490453,https://ieeexplore.ieee.org/iel8/6287639/6514899/10741285.pdf,"Software testing is an essential yet costly phase of the software development lifecycle. While machine learning-based test suite optimization techniques have shown promise in reducing testing costs and improving fault detection, a comprehensive evaluation of their effectiveness across different environments is still lacking. This paper reviews 43 studies published between 2018 and 2023, covering various test case selection, prioritization, and reduction techniques using machine learning. The findings reveal that conventional machine learning techniques, particularly supervised learning methods, have been widely adopted for test case prioritization and selection. Recent advancements, such as deep learning and hybrid models, show potential in improving fault detection rates and scalability, though challenges remain in adapting these techniques to large-scale and dynamic environments. Additionally, Generative AI and large language models (LLMs) are emerging as promising tools for automating aspects of test case generation and prioritization, offering new avenues for future research in enhancing test suite optimization. The study identifies recent trends, challenges, and opportunities for further research, with a focus on both conventional and emerging methods, including deep learning, hybrid approaches, and Generative AI models. By systematically analyzing these techniques, this work contributes to the understanding of how machine learning and Generative AI can enhance test suite optimization and highlights future directions for improving the scalability and real-world applicability of these methods."
Machine/Deep Learning for Software Engineering: A Systematic Literature Review,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Broad SLR on ML/DL in software engineering; touches testing but lacks focused AI‑testing evolution, comparative test‑generation studies, industry case data, and multi‑model discussion.",https://scispace.com/paper/machine-deep-learning-for-software-engineering-a-systematic-2glp23fh,2023,Journal Article,IEEE Transactions on Software Engineering,"Simin Wang
LiGuo Huang
Amiao Gao
Jidong Ge
Tengfei Zhang
Haitao Feng
Ishna Satyarth
Mingzhu Li
He Zhang
Vincent Ng",10.1109/TSE.2022.3173346,"","Since 2009, the deep learning revolution, which was triggered by the introduction of ImageNet, has stimulated the synergy between Software Engineering (SE) and Machine Learning (ML)/Deep Learning (DL). Meanwhile, critical reviews have emerged that suggest that ML/DL should be used cautiously. To improve the applicability and generalizability of ML/DL-related SE studies, we conducted a 12-year Systematic Literature Review (SLR) on 1,428 ML/DL-related SE papers published between 2009 and 2020. Our trend analysis demonstrated the impacts that ML/DL brought to SE. We examined the complexity of applying ML/DL solutions to SE problems and how such complexity led to issues concerning the reproducibility and replicability of ML/DL studies in SE. Specifically, we investigated how ML and DL differ in data preprocessing, model training, and evaluation when applied to SE tasks, and what details need to be provided to ensure that a study can be reproduced or replicated. By categorizing the rationales behind the selection of ML/DL techniques into five themes, we analyzed how model performance, robustness, interpretability, complexity, and data simplicity affected the choices of ML/DL models."
Trends in Software Engineering Processes using Deep Learning: A Systematic Literature Review,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses deep learning to review testing and maintenance sub‑processes, but lacks evolutionary narrative, direct test‑generation comparisons, industry case data, and multi‑model discussion; provides SLR scope and research gaps.",https://scispace.com/paper/trends-in-software-engineering-processes-using-deep-learning-2u2zvntrui,2020,Proceedings Article,Software Engineering and Advanced Applications,"Alvaro Fernández Del Carpio
Leonardo Bermon Angarita",10.1109/SEAA51224.2020.00077,"","In recent years, several researchers have applied machine learning techniques to several knowledge areas achieving acceptable results. Thus, a considerable number of deep learning models are focused on a wide range of software processes. This systematic review investigates the software processes supported by deep learning models, determining relevant results for the software community. This research identified that the most extensively investigated sub-processes are software testing and maintenance. In such sub-processes, deep learning models such as CNN, RNN, and LSTM are widely used to process bug reports, malware classification, libraries and commits recommendations generation. Some solutions are oriented to effort estimation, classify software requirements, identify GUI visual elements, identification of code authors, the similarity of source codes, predict and classify defects, and analyze bug reports in testing and maintenance processes."
Machine Learning for Software Engineering: A Tertiary Study,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses ML for test case generation, oracle prediction, and vulnerability detection, but lacks evolutionary narrative. Provides a 2022 tertiary survey of 2020‑2024 literature, identifies research gaps, yet offers no side‑by‑side AI approach comparison, industry case studies, or discussion of single‑model vs. multi‑model strategies.",https://scispace.com/paper/machine-learning-for-software-engineering-a-tertiary-study-20y5cc0t,2022,Journal Article,ACM Computing Surveys,"Zoe Kotti
R. Galanopoulou
Diomidis Spinellis",10.1145/3572905,https://scispace.com/pdf/machine-learning-for-software-engineering-a-tertiary-study-20y5cc0t.pdf,"Machine learning (ML) techniques increase the effectiveness of software engineering (SE) lifecycle activities. We systematically collected, quality-assessed, summarized, and categorized 83 reviews in ML for SE published between 2009 and 2022, covering 6,117 primary studies. The SE areas most tackled with ML are software quality and testing, while human-centered areas appear more challenging for ML. We propose a number of ML for SE research challenges and actions, including conducting further empirical validation and industrial studies on ML, reconsidering deficient SE methods, documenting and automating data collection and pipeline processes, reexamining how industrial practitioners distribute their proprietary data, and implementing incremental ML approaches."
Systematic Mapping: Artificial Intelligence Techniques in Software Engineering,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses systematic mapping (2022) to review AI techniques across software engineering, highlighting gaps and future work. Mentions testing applications but lacks deep evolutionary discussion, comparative AI testing studies, industry case data, or single‑model limitation analysis.",https://scispace.com/paper/systematic-mapping-artificial-intelligence-techniques-in-3t9h9o7c,2022,Journal Article,IEEE Access,"",10.1109/access.2022.3174115,https://scispace.com/pdf/systematic-mapping-artificial-intelligence-techniques-in-3t9h9o7c.pdf,"Artificial Intelligence (AI) has become a core feature of today’s real-world applications, making it a trending topic within the software engineering (SE) community. The rise in the availability of AI techniques encompasses the capability to make rapid, automated, impactful decisions and predictions, leading to the adoption of AI techniques in SE. With industry revolution 4.0, the role of software engineering has become critical for developing productive, efficient, and quality software. Thus, there is a major need for AI techniques to be applied to enhance and improve the critical activities within the software engineering phases. Software is developed through intelligent software engineering phases. This paper concerns a systematic mapping study that aimed to characterize the publication landscape of AI techniques in software engineering. Gaps are identified and discussed by mapping these AI techniques against the SE phases to which they contributed. Many systematic mapping review papers have been produced only for a specific AI technique or a specific SE phase or activity. Hence, no previous systematic mapping review has explored the overall trends in AI techniques and their application to all SE phases. "
The Future of Quality Engineering: How AI- Driven Test Automation is Redefining Enterprise Delivery,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses AI (ML, NLP, computer vision) to modernize test automation and shows industry gains; outlines challenges and future work, but lacks systematic review, comparative AI analysis, and multi‑model discussion.",https://scispace.com/paper/the-future-of-quality-engineering-how-ai-driven-test-2u4osivknfud,2022,Journal Article,"International Journal of Innovative Research in Science, Engineering and Technology","Satyen Kumar Panda
Abhishek Upadhyay
Prabhakar Raghavan",10.15680/ijirset.2022.1108004,"","The integration of artificial intelligence (AI) into test automation is revolutionizing quality engineering (QE) by addressing long-standing inefficiencies in traditional methods. This paper explores the technological foundations, benefits, and challenges of AI-driven test automation, emphasizing its role in enhancing enterprise delivery. Core technologies such as machine learning (ML), natural language processing (NLP), and computer vision are analyzed for their impact on self-healing scripts, predictive analytics, and defect triage. Empirical data from industry case studies (2018–2022) demonstrate improvements in test coverage (40–70%), maintenance costs (30–50% reduction), and release velocity. Challenges including data biases, legacy system integration, and skill gaps are critically evaluated. The paper concludes with strategic recommendations for enterprises and future research directions, including generative AI and zero-touch testing. "
Machine Learning Techniques for Software Quality Assurance: A Survey,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Survey of ML for fault prediction and test prioritization; outlines research gaps but lacks test‑generation comparison, industry case studies, and multi‑model discussion.",https://scispace.com/paper/http://arxiv.org/abs/2104.14056v1,2021,Preprint,"","Safa Omri
Carsten Sinz","",http://arxiv.org/pdf/2104.14056v1,"Over the last years, machine learning techniques have been applied to more
and more application domains, including software engineering and, especially,
software quality assurance. Important application domains have been, e.g.,
software defect prediction or test case selection and prioritization. The
ability to predict which components in a large software system are most likely
to contain the largest numbers of faults in the next release helps to better
manage projects, including early estimation of possible release delays, and
affordably guide corrective actions to improve the quality of the software.
However, developing robust fault prediction models is a challenging task and
many techniques have been proposed in the literature. Closely related to
estimating defect-prone parts of a software system is the question of how to
select and prioritize test cases, and indeed test case prioritization has been
extensively researched as a means for reducing the time taken to discover
regressions in software. In this survey, we discuss various approaches in both
fault prediction and test case prioritization, also explaining how in recent
studies deep learning algorithms for fault prediction help to bridge the gap
between programs' semantics and fault prediction features. We also review
recently proposed machine learning methods for test case prioritization (TCP),
and their ability to reduce the cost of regression testing without negatively
affecting fault detection capabilities."
Machine Learning for Software Engineering: A Tertiary Study,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Provides a broad tertiary survey of ML in testing, identifies research gaps, but lacks evolution narrative, direct AI approach comparisons, industry data, and multi‑model discussion.",https://scispace.com/paper/machine-learning-for-software-engineering-a-tertiary-study-gt8q0cnm,2022,Posted Content,"","",10.48550/arxiv.2211.09425,https://scispace.com/pdf/machine-learning-for-software-engineering-a-tertiary-study-gt8q0cnm.pdf,"Machine learning (ML) techniques increase the effectiveness of software engineering (SE) lifecycle activities. We systematically collected, quality-assessed, summarized, and categorized 83 reviews in ML for SE published between 2009-2022, covering 6,117 primary studies. The SE areas most tackled with ML are software quality and testing, while human-centered areas appear more challenging for ML. We propose a number of ML for SE research challenges and actions including: conducting further empirical validation and industrial studies on ML; reconsidering deficient SE methods; documenting and automating data collection and pipeline processes; reexamining how industrial practitioners distribute their proprietary data; and implementing incremental ML approaches. "
Bridging the Gap Between Models in RL: Test Models vs. Neural Networks,"- **Relevance Score:** 40/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses RL and neuron activation metrics to select test cases, showing higher failure detection; not a survey, limited to one RL model, no industry case studies, and only brief gap discussion.",https://scispace.com/paper/bridging-the-gap-between-models-in-rl-test-models-vs-neural-7hrjbrtue3d1,2024,Proceedings Article,"","Martin Tappler
Florian Lorber",10.1109/icstw60967.2024.00023,"","Testing and verification of reinforcement learning policies are becoming ever more important. One of the open questions for testing such policies is how to determine test adequacy. Neuron activation has been proposed both as a metric for determining test adequacy, as well as for steering the test-case generation. However, recent studies have shown that increasing neuron coverage is not necessarily beneficial and might even be harmful. In this paper, we add an additional take on the evaluation of neuron coverage as a metric. We present different approaches to selecting test cases based on a Markov decision process, which is generated via model learning. We evaluate and compare the efficiency as well as the neuron activation achieved by each of the test suites. The approach is demonstrated on an RL agent playing Super Mario Bros. The results show that an intelligent selection of test cases leads to higher failure detection by the test cases, but does not imply high neuron coverage."
A Survey on Software Testing Automation using Machine Learning Techniques,"- **Relevance Score:** 40/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses ML to automate testing stages and outlines a classification framework, but lacks recent systematic scope, comparative AI testing studies, industry case data, and multi‑model discussion.",https://scispace.com/paper/a-survey-on-software-testing-automation-using-machine-23qlood4,2022,Journal Article,International Journal of Computer Applications,"Mustafa Abdul Salam
Mohamed Abdel Fattah
Abdullah Abdel Moemen",10.5120/ijca2022921919,https://scispace.com/pdf/a-survey-on-software-testing-automation-using-machine-23qlood4.pdf,""
A survey on software testing automation using machine learning techniques,"- **Relevance Score:** 36/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Survey of ML‑based test automation (2022) covers methods and gaps but lacks deep‑learning specifics, comparative AI analysis, and real‑world adoption data.",https://scispace.com/paper/a-survey-on-software-testing-automation-using-machine-23qlood4,2022,Journal Article,International Journal of Computer Applications,"Mustafa Abdul Salam
Mohamed Abdel Fattah
Abdullah Abdel Moemen",10.5120/ijca2022921919,https://fci.stafpu.bu.edu.eg/Information%20Systems/6446/publications/abdallah%20mohamed%20abdelmoamen_salam-2022-ijca-921919.pdf,""
"Deep Learning-based Software Engineering: Progress, Challenges, and
  Opportunities","- **Relevance Score:** 36/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Broad DL‑SE survey covering testing but lacks focused AI‑testing evolution, comparative experiments, industry data, and multi‑model discussion; identifies research gaps.",https://scispace.com/paper/http://arxiv.org/abs/2410.13110v1,2024,Preprint,"","Xiangping Chen
Xing Hu
Yuan Huang
He Jiang
Weixing Ji
Yanjie Jiang
Yanyan Jiang
Bo Liu
Hui Liu
Xiaochen Li
Xiaoli Lian
Guozhu Meng
Xin Peng
Hailong Sun
Lin Shi
Bo Wang
Chong Wang
Jiayi Wang
Tiantian Wang
Jifeng Xuan
Xin Xia
Yibiao Yang
Yixin Yang
Li Zhang
Yuming Zhou
Lu Zhang",10.1007/s11432-023-4127-5,http://arxiv.org/pdf/2410.13110v1,"Researchers have recently achieved significant advances in deep learning
techniques, which in turn has substantially advanced other research
disciplines, such as natural language processing, image processing, speech
recognition, and software engineering. Various deep learning techniques have
been successfully employed to facilitate software engineering tasks, including
code generation, software refactoring, and fault localization. Many papers have
also been presented in top conferences and journals, demonstrating the
applications of deep learning techniques in resolving various software
engineering tasks. However, although several surveys have provided overall
pictures of the application of deep learning techniques in software
engineering, they focus more on learning techniques, that is, what kind of deep
learning techniques are employed and how deep models are trained or fine-tuned
for software engineering tasks. We still lack surveys explaining the advances
of subareas in software engineering driven by deep learning techniques, as well
as challenges and opportunities in each subarea. To this end, in this paper, we
present the first task-oriented survey on deep learning-based software
engineering. It covers twelve major software engineering subareas significantly
impacted by deep learning techniques. Such subareas spread out the through the
whole lifecycle of software development and maintenance, including requirements
engineering, software development, testing, maintenance, and developer
collaboration. As we believe that deep learning may provide an opportunity to
revolutionize the whole discipline of software engineering, providing one
survey covering as many subareas as possible in software engineering can help
future research push forward the frontier of deep learning-based software
engineering more systematically."
Utilizing Deep Learning to Optimize Software Development Processes,"- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses deep learning for code review, error prediction, and test generation, showing empirical gains; lacks survey scope, comparative AI analysis, and multi‑model discussion, but notes challenges and includes experimental results.",https://scispace.com/paper/http://arxiv.org/abs/2404.13630v2,2024,Preprint,"","Keqin Li
Armando Zhu
Peng Zhao
Jintong Song
Jiabei Liu",10.5281/zenodo.11004006,http://arxiv.org/pdf/2404.13630v2,"This study explores the application of deep learning technologies in software
development processes, particularly in automating code reviews, error
prediction, and test generation to enhance code quality and development
efficiency. Through a series of empirical studies, experimental groups using
deep learning tools and control groups using traditional methods were compared
in terms of code error rates and project completion times. The results
demonstrated significant improvements in the experimental group, validating the
effectiveness of deep learning technologies. The research also discusses
potential optimization points, methodologies, and technical challenges of deep
learning in software development, as well as how to integrate these
technologies into existing software development workflows."
"Machine learning testing: Survey, landscapes and horizons","- **Relevance Score:** 33/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses ML testing taxonomy to map AI methods onto traditional testing evolution; outlines research gaps and future directions. Lacks 2020‑2024 scope, comparative AI experiments, industry case data, and multi‑model discussion.",https://scispace.com/paper/machine-learning-testing-survey-landscapes-and-horizons-2tgy534fxl,2019,Posted Content,arXiv: Learning,"Jie Zhang
Mark Harman
Lei Ma
Yang Liu","",https://arxiv.org/pdf/1906.10742,"This paper provides a comprehensive survey of Machine Learning Testing (ML testing) research. It covers 144 papers on testing properties (e.g., correctness, robustness, and fairness), testing components (e.g., the data, learning program, and framework), testing workflow (e.g., test generation and test evaluation), and application scenarios (e.g., autonomous driving, machine translation). The paper also analyses trends concerning datasets, research trends, and research focus, concluding with research challenges and promising research directions in ML testing."
On Testing Machine Learning Programs,"- **Relevance Score:** 33/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses ML testing concepts to map evolution from traditional to AI‑assisted testing; identifies research gaps and future directions. Published 2018, not a 2020‑2024 SLR, lacks comparative AI experiments, industry case data, and discussion of single‑model limits.",https://scispace.com/paper/http://arxiv.org/abs/1812.02257v1,2018,Preprint,"","Houssem Ben Braiek
Foutse Khomh","",http://arxiv.org/pdf/1812.02257v1,"Nowadays, we are witnessing a wide adoption of Machine learning (ML) models
in many safety-critical systems, thanks to recent breakthroughs in deep
learning and reinforcement learning. Many people are now interacting with
systems based on ML every day, e.g., voice recognition systems used by virtual
personal assistants like Amazon Alexa or Google Home. As the field of ML
continues to grow, we are likely to witness transformative advances in a wide
range of areas, from finance, energy, to health and transportation. Given this
growing importance of ML-based systems in our daily life, it is becoming
utterly important to ensure their reliability. Recently, software researchers
have started adapting concepts from the software testing domain (e.g., code
coverage, mutation testing, or property-based testing) to help ML engineers
detect and correct faults in ML programs. This paper reviews current existing
testing practices for ML programs. First, we identify and explain challenges
that should be addressed when testing ML programs. Next, we report existing
solutions found in the literature for testing ML programs. Finally, we identify
gaps in the literature related to the testing of ML programs and make
recommendations of future research directions for the scientific community. We
hope that this comprehensive review of software testing practices will help ML
engineers identify the right approach to improve the reliability of their
ML-based systems. We also hope that the research community will act on our
proposed research directions to advance the state of the art of testing for ML
programs."
Artificial Intelligence in Software Testing,"- **Relevance Score:** 30/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses AI techniques (ML, DL, predictive analytics) to enhance testing and mentions evolution from manual to AI‑assisted testing. Highlights research gaps and future avenues but lacks systematic review scope, comparative experiments, industry case data, and discussion of single‑model vs. multi‑model limitations.",https://scispace.com/paper/artificial-intelligence-in-software-testing-22ht8pe4s8,2024,Journal Article,International journal of innovative science and research technology,Yash Kulkarni,10.38124/ijisrt/ijisrt24jun606,"","The integration of Artificial Intelligence (AI) in software testing is revolutionizing the field by enhancing efficiency, accuracy, and coverage. This paper explores the impact of AI-driven techniques on software testing, contrasting them with traditional methods. AI advancements such as machine learning, deep learning, and predictive analytics facilitate automated decision-making, intelligent test case generation, and adaptive test execution, streamlining routine tasks and reducing human intervention. Despite these benefits, challenges such as data quality, algorithmic bias, and ethical concerns need to be addressed. The paper also discusses the potential for human-AI collaboration, leveraging the strengths of both to improve testing practices. By examining empirical evidence and case studies, this research aims to provide valuable insights for industry professionals, researchers, and stakeholders, highlighting future research avenues and opportunities in AI-driven software testing. --- This abstract synthesizes the key points from the provided document, presenting a concise overview of the study's objectives, findings, and implications. "
Software Testing in the Era of AI: Leveraging Machine Learning and Automation for Efficient Quality Assurance,"- **Relevance Score:** 30/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses AI-driven testing concepts and evolutionary discussion; lacks systematic review scope, comparative AI experiments, industry case data, and single‑model limitation analysis, but mentions research gaps and future directions.",https://scispace.com/paper/software-testing-in-the-era-of-ai-leveraging-machine-16j2hg4n0f,2021,Journal Article,Asian Journal of Applied Science and Engineering,"Chunhua Deming
Md. Abul Khair
Suman Reddy Mallipeddi
Aleena Varghese",10.18034/ajase.v10i1.88,"","Automation and machine learning incorporated into software testing procedures are significant improvements over current quality assurance procedures. The potential of AI-driven testing methodologies to improve software testing's efficacy and efficiency is examined in this paper. The study's principal goals are investigating AI-driven testing methods, empirical assessments, case studies, identification of issues and policy consequences, and recommendations for responsible adoption. A thorough analysis of the body of research on AI-driven testing, including case studies, research papers, and policy documents, is part of the process. The main conclusions highlight the efficiency gains made possible by intelligent test prioritizing, automated test generation, and anomaly detection. They also discuss the difficulties and policy ramifications of bias, data security, privacy, and regulatory compliance. The creation of moral standards, legal frameworks, and educational initiatives to encourage the appropriate and ethical application of AI-driven testing methodologies are examples of policy ramifications. This study advances knowledge about AI-driven testing and offers guidance to researchers, practitioners, and legislators involved in software quality assurance. "
Artificial Intelligence in Software Testing for Emerging Fields: A Review of Technical Applications and Developments,"- **Relevance Score:** 26/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Provides a broad review of AI testing in emerging domains and outlines research gaps, but lacks specific ML/DL techniques, comparative AI experiments, industry case data, and single‑model limitation discussion.",https://scispace.com/paper/artificial-intelligence-in-software-testing-for-emerging-7dfnif315vbk,2024,Journal Article,Applied and Computational Engineering,Yi Ding,10.54254/2755-2721/2025.18116,https://scispace.compdf/artificial-intelligence-in-software-testing-for-emerging-7dfnif315vbk.pdf,"The rapid evolution of the Internet industry has transformed software development in emerging fields, making it markedly different from traditional approaches. Consequently, software testing has become increasingly complex. Artificial Intelligence (AI) has introduced innovative technologies and methodologies to software testing, attracting growing research interest in recent years. This study employs a systematic literature review to gather and analyze relevant research on AI applications in software testing over the past four years. Through careful screening, synthesis, and organization of literature, the study provides a detailed analysis of research progress in this field. The review examines 30 carefully selected papers, primarily focusing on the technical advancements and applications of AI in software testing within emerging domains such as cloud technology, autonomous driving, and DevOps. It explores various AI applications in software testing, including test case generation, GUI testing, and defect prediction. As a comprehensive review, this paper summarizes recent progress in AI technology applications for software testing, with particular emphasis on emerging trends. Based on these findings, the study proposes potential research directions and topics, offering valuable insights and laying a foundation for future work in this rapidly evolving field. "
A Decade of Progress: A Systematic Literature Review on the Integration of AI in Software Engineering Phases and Activities (2013-2023),"- **Relevance Score:** 26/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses AI testing examples (defect prediction, code recommendation) but lacks evolutionary narrative; systematic review spans 2013‑2023, not 2020‑2024; no side‑by‑side AI model comparison for test generation; clearly outlines research gaps and future directions; provides no industry case studies; does not discuss single‑model vs multi‑model limitations.",https://scispace.com/paper/a-decade-of-progress-a-systematic-literature-review-on-the-7g7mydwjhjrn,2024,Journal Article,IEEE Access,"Usman Durrani
Mustafa Akpınar
M. Fatih Adak
Abdullah Talha Kabakuş
Muhammed Maruf Öztürk
Mohammed Saleh",10.1109/access.2024.3488904,"","The synergy between software engineering (SE) and artificial intelligence (AI) catalyzes software development, as numerous recent studies illustrate an intensified intersection between these domains. This systematic literature review examines the integration of AI techniques or methodologies across SE phases and related activities spanning from 2013 to 2023, resulting in the selection of 110 research papers. Investigating the profound influence of AI techniques, including machine learning, deep learning, natural language processing, optimization algorithms, and expert systems, across various SE phases—such as planning, requirement engineering, design, development, testing, deployment, and maintenance—is the focal point of this study. Notably, the extensive adoption of machine learning and deep learning algorithms in the development and testing phases has enhanced software quality through defect prediction, code recommendation, and vulnerability detection initiatives. Furthermore, natural language processing’s role in automating requirements classification and sentiment analysis has streamlined SE practices. Optimization algorithms have also demonstrated efficacy in refining SE activities such as feature location and software repair action predictions, augmenting precision and efficiency in maintenance endeavors. Prospective research emphasizes the imperative of interpretable AI models and the exploration of novel AI paradigms, including explainable AI and reinforcement learning, to promote ethical and efficient software development practices. This paper fills the gap identified in AI techniques dedicated to improving SE phases. The review concludes that AI in SE is revolutionizing the discipline, enhancing software quality, efficiency, and innovation, with ongoing efforts targeting the mitigation of identified limitations and the augmentation of AI capabilities for intelligent and dependable SE."
"Artificial intelligence in software testing: Impact, problems, challenges and prospect","- **Relevance Score:** 26/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses AI overview to discuss testing challenges and future prospects, but lacks systematic review scope, comparative AI experiments, industry case data, and multi‑model analysis.",https://scispace.com/paper/artificial-intelligence-in-software-testing-impact-problems-3ttcdruu,2022,Posted Content,"","Z Khaliq
SU Farooq
DA Khan",10.48550/arxiv.2201.05371,https://arxiv.org/pdf/2201.05371,"Artificial Intelligence (AI) is making a significant impact in multiple areas like medical, military, industrial, domestic, law, arts as AI is capable to perform several roles such as managing smart factories, driving autonomous vehicles, creating accurate weather forecasts, detecting cancer and personal assistants, etc. Software testing is the process of putting the software to test for some abnormal behaviour of the software. Software testing is a tedious, laborious and most time-consuming process. Automation tools have been developed that help to automate some activities of the testing process to enhance quality and timely delivery. Over time with the inclusion of continuous integration and continuous delivery (CI/CD) pipeline, automation tools are becoming less effective. The testing community is turning to AI to fill the gap as AI is able to check the code for bugs and errors without any human intervention and in a much faster way than humans. In this study, we aim to recognize the impact of AI technologies on various software testing activities or facets in the STLC. Further, the study aims to recognize and explain some of the biggest challenges software testers face while applying AI to testing. The paper also proposes some key contributions of AI in the future to the domain of software testing. "
Test Optimization in DNN Testing: A Survey,"- **Relevance Score:** 26/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Provides a 2024 systematic survey of low‑label DNN testing, unifies terminology, and outlines research gaps, but does not address AI‑driven software testing evolution, compare test‑generation models, present industry case studies, or discuss single‑model limitations.",https://scispace.com/paper/test-optimization-in-dnn-testing-a-survey-o5preq10n8,2024,Journal Article,ACM Transactions on Software Engineering and Methodology,"Qiang Hu
Yuejun Guo
Xiaofei Xie
Maxime Cordy
Lei Ma
Mike Papadakis
Yves Le Traon",10.1145/3643678,"","This article presents a comprehensive survey on test optimization in deep neural network (DNN) testing. Here, test optimization refers to testing with low data labeling effort. We analyzed 90 papers, including 43 from the software engineering (SE) community, 32 from the machine learning (ML) community, and 15 from other communities. Our study: (i) unifies the problems as well as terminologies associated with low-labeling cost testing, (ii) compares the distinct focal points of SE and ML communities, and (iii) reveals the pitfalls in existing literature. Furthermore, we highlight the research opportunities in this domain."
A Systematic Literature Review on the Use of Deep Learning in Software Engineering Research,"- **Relevance Score:** 26/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Provides a 2022 systematic review of deep‑learning applications across many SE tasks and outlines research gaps, but testing is only a fringe topic; no comparative test‑generation study, industry data, or multi‑model discussion.",https://scispace.com/paper/a-systematic-literature-review-on-the-use-of-deep-learning-6zquztxx,2022,Journal Article,ACM Transactions on Software Engineering and Methodology,"",10.1145/3485275,https://scispace.com/pdf/a-systematic-literature-review-on-the-use-of-deep-learning-6zquztxx.pdf,"An increasingly popular set of techniques adopted by software engineering (SE) researchers to automate development tasks are those rooted in the concept of Deep Learning (DL). The popularity of such techniques largely stems from their automated feature engineering capabilities, which aid in modeling software artifacts. However, due to the rapid pace at which DL techniques have been adopted, it is difficult to distill the current successes, failures, and opportunities of the current research landscape. In an effort to bring clarity to this cross-cutting area of work, from its modern inception to the present, this article presents a systematic literature review of research at the intersection of SE &amp; DL. The review canvasses work appearing in the most prominent SE and DL conferences and journals and spans 128 papers across 23 unique SE tasks. We center our analysis around the components of learning , a set of principles that governs the application of machine learning techniques (ML) to a given problem domain, discussing several aspects of the surveyed work at a granular level. The end result of our analysis is a research roadmap that both delineates the foundations of DL techniques applied to SE research and highlights likely areas of fertile exploration for the future. "
Software Testing: Issues and Challenges of Artificial Intelligence & Machine Learning,"- **Relevance Score:** 26/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Identifies ten testing challenges and outlines future research directions, offering clear gap analysis. Discusses AI testing issues, linking them to traditional testing limitations, but lacks evolutionary context.",https://scispace.com/paper/software-testing-issues-and-challenges-of-artificial-n4q603x2jw,2021,Journal Article,International Journal of Artificial Intelligence & Applications,"Kishore Sugali
Chris Sprunger
Venkata N Inukollu
Chris Sprunger Kishore Sugali",10.5121/IJAIA.2021.12107,https://scispace.com/pdf/software-testing-issues-and-challenges-of-artificial-n4q603x2jw.pdf,"The history of Artificial Intelligence and Machine Learning dates back to 1950’s. In recent years, there has been an increase in popularity for applications that implement AI and ML technology. As with traditional development, software testing is a critical component of an efficient AI/ML application. However, the approach to development methodology used in AI/ML varies significantly from traditional development. Owing to these variations, numerous software testing challenges occur. This paper aims to recognize and to explain some of the biggest challenges that software testers face in dealing with AI/ML applications. For future research, this study has key implications. Each of the challenges outlined in this paper is ideal for further investigation and has great potential to shed light on the way to more productive software testing strategies and methodologies that can be applied to AI/ML applications."
