Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
CodePori: Large Scale Model for Autonomous Software Development by Using Multi-Agents,"- **Relevance Score:** 48/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses coordinated multi‑agent LLMs for full software development, shows strong HumanEval/MBPP results; claims ensemble gains but lacks detailed combination; mentions low cost; no diversity or test‑gen analysis.",https://scispace.com/paper/codepori-large-scale-model-for-autonomous-software-z06gtxxf36,2024,Journal Article,arXiv.org,"Zeeshan Rasheed
Muhammad Waseem
Mika Saari
Kari Systä
Pekka Abrahamsson",10.48550/arxiv.2402.01411,"","Large Language Models (LLMs) and Generative Pre-trained Transformers (GPTs) are reshaping the field of Software Engineering (SE). Existing LLM-based multi-agent systems have successfully resolved simple dialogue tasks. However, the potential of LLMs for more complex tasks, such as automated code generation for large and complex projects, have been explored in only a few existing works. This paper introduces CodePori, a novel model designed to automate code generation for extensive and complex software projects based on natural language prompts. We employ LLM-based multi-AI agents to handle creative and challenging tasks in autonomous software development. Each agent engages with a specific task, including system design, code development, code review, code verification, and test engineering. We show in the paper that CodePori is able to generate running code for large-scale projects, completing the entire software development process in minutes rather than hours, and at a cost of a few dollars. It identifies and mitigates potential security vulnerabilities and corrects errors while maintaining a solid code performance level. We also conducted an evaluation of CodePori against existing solutions using HumanEval and the Massively Multitask Benchmark for Python (MBPP) benchmark. The results indicate that CodePori improves upon the benchmarks in terms of code accuracy, efficiency, and overall performance. For example, CodePori improves the pass@1 metric on HumanEval to 87.5% and on MBPP to 86.5%, representing a clear improvement over the existing models. We also assessed CodePori's performance through practitioner evaluations, with 91% expressing satisfaction with the model's performance."
MoA is All You Need: Building LLM Research Team using Mixture of Agents,"- **Relevance Score:** 46/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses a Mixture of Agents to coordinate multiple LLMs, cites ensemble benefits, notes diverse agent designs, but lacks empirical SE or test‑generation results and formal diversity theory; mentions cost and latency concerns.",https://scispace.com/paper/moa-is-all-you-need-building-llm-research-team-using-mixture-3liedcuy0h39,2024,Journal Article,"","Sandy Chen
Lili Zeng
Abhinav Raghunathan
Flora Huang
Terrence C. Kim",10.48550/arxiv.2409.07487,https://scispace.compdf/moa-is-all-you-need-building-llm-research-team-using-mixture-3liedcuy0h39.pdf,"Large Language Models (LLMs) research in the financial domain is particularly complex due to the sheer number of approaches proposed in literature. Retrieval-Augmented Generation (RAG) has emerged as one of the leading methods in the sector due to its inherent groundedness and data source variability. In this work, we introduce a RAG framework called Mixture of Agents (MoA) and demonstrate its viability as a practical, customizable, and highly effective approach for scaling RAG applications. MoA is essentially a layered network of individually customized small language models (Hoffmann et al., 2022) collaborating to answer questions and extract information. While there are many theoretical propositions for such an architecture and even a few libraries for generally applying the structure in practice, there are limited documented studies evaluating the potential of this framework considering real business constraints such as cost and speed. We find that the MoA framework, consisting of small language models (Hoffmann et al., 2022), produces higher quality and more grounded responses across various financial domains that are core to Vanguard's business while simultaneously maintaining low costs. "
"A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges","- **Relevance Score:** 44/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Survey outlines collaborative LLM agents and discusses diversity, complementary strengths, and scalability, but lacks original empirical results on software engineering or test generation.",https://scispace.com/paper/a-survey-on-llm-based-multi-agent-systems-workflow-3ibrdtwmubt2,2024,Journal Article,"","Xinyi Li
S. Wang
S. Zeng
Yu Wu
Yi Yang",10.1007/s44336-024-00009-2,https://scispace.compdf/a-survey-on-llm-based-multi-agent-systems-workflow-3ibrdtwmubt2.pdf,"Abstract The pursuit of more intelligent and credible autonomous systems, akin to human society, has been a long-standing endeavor for humans. Leveraging the exceptional reasoning and planning capabilities of large language models (LLMs), LLM-based agents have been proposed and have achieved remarkable success across a wide array of tasks. Notably, LLM-based multi-agent systems (MAS) are considered a promising pathway towards realizing general artificial intelligence that is equivalent to or surpasses human-level intelligence. In this paper, we present a comprehensive survey of these studies, offering a systematic review of LLM-based MAS. Adhering to the workflow of LLM-based multi-agent systems, we synthesize a general structure encompassing five key components: profile, perception, self-action, mutual interaction, and evolution. This unified framework encapsulates much of the previous work in the field. Furthermore, we illuminate the extensive applications of LLM-based MAS in two principal areas: problem-solving and world simulation. Finally, we discuss in detail several contemporary challenges and provide insights into potential future directions in this domain. "
"When to Ensemble: Identifying Token-Level Points for Stable and Fast LLM
  Ensembling","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Shows strong token-level ensembling gains and efficiency, but lacks multi-agent collaboration, software engineering tests, and deep diversity analysis.",https://scispace.com/paper/http://arxiv.org/abs/2510.15346v1,2025,Preprint,"","Heecheol Yun
Kwangmin Ki
Junghyun Lee
Eunho Yang","",http://arxiv.org/pdf/2510.15346v1,"Ensembling Large Language Models (LLMs) has gained attention as a promising
approach to surpass the performance of individual models by leveraging their
complementary strengths. In particular, aggregating models' next-token
probability distributions to select the next token has been shown to be
effective in various tasks. However, while successful for short-form answers,
its application to long-form generation remains underexplored. In this paper,
we show that using existing ensemble methods in long-form generation requires a
careful choice of ensembling positions, since the standard practice of
ensembling at every token often degrades performance. We identify two key
factors for determining these positions: tokenization mismatch across models
and consensus in their next-token probability distributions. Based on this, we
propose SAFE, (Stable And Fast LLM Ensembling), a framework that selectively
ensembles by jointly considering these factors. To further improve stability,
we introduce a probability sharpening strategy that consolidates probabilities
spread across multiple sub-word tokens representing the same word into a single
representative token. Our experiments on diverse benchmarks, including MATH500
and BBH, demonstrate that SAFE outperforms existing methods in both accuracy
and efficiency, with gains achieved even when ensembling fewer than 1% of
tokens."
"Harnessing Multi-Agent LLMs for Complex Engineering Problem-Solving: A
  Framework for Senior Design Projects","- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses a multi‑agent LLM framework to support senior design projects, showing higher accuracy than a single‑agent baseline. Evaluates educational outcomes, not software‑engineering tasks, and offers limited analysis of complementary agent abilities.",https://scispace.com/paper/harnessing-multi-agent-llms-for-complex-engineering-problem-2q2r0hrm0klk,2025,Journal Article,"","A. Mushtaq
Muhammad Naeem
Ibrahim Ghaznavi
Muhammad Taj
Imran Hashmi
Junaid Qadir",10.48550/arxiv.2501.01205,https://scispace.compdf/harnessing-multi-agent-llms-for-complex-engineering-problem-2q2r0hrm0klk.pdf,"Multi-Agent Large Language Models (LLMs) are gaining significant attention for their ability to harness collective intelligence in complex problem-solving, decision-making, and planning tasks. This aligns with the concept of the wisdom of crowds, where diverse agents contribute collectively to generating effective solutions, making it particularly suitable for educational settings. Senior design projects, also known as capstone or final year projects, are pivotal in engineering education as they integrate theoretical knowledge with practical application, fostering critical thinking, teamwork, and real-world problem-solving skills. In this paper, we explore the use of Multi-Agent LLMs in supporting these senior design projects undertaken by engineering students, which often involve multidisciplinary considerations and conflicting objectives, such as optimizing technical performance while addressing ethical, social, and environmental concerns. We propose a framework where distinct LLM agents represent different expert perspectives, such as problem formulation agents, system complexity agents, societal and ethical agents, or project managers, thus facilitating a holistic problem-solving approach. This implementation leverages standard multi-agent system (MAS) concepts such as coordination, cooperation, and negotiation, incorporating prompt engineering to develop diverse personas for each agent. These agents engage in rich, collaborative dialogues to simulate human engineering teams, guided by principles from swarm AI to efficiently balance individual contributions towards a unified solution. We adapt these techniques to create a collaboration structure for LLM agents, encouraging interdisciplinary reasoning and negotiation similar to real-world senior design projects. To assess the efficacy of this framework, we collected six proposals of engineering and computer science of... "
Multi-Agent Collaboration: Harnessing the Power of Intelligent LLM Agents,"- **Relevance Score:** 40/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Introduces collaborative multi‑agent LLM framework; demonstrates software‑dev scenarios but lacks quantitative ensemble benchmarks or detailed diversity analysis.",https://scispace.com/paper/multi-agent-collaboration-harnessing-the-power-of-2cixpjyx,2023,Journal Article,arXiv.org,Amirhossein Nadiri,10.48550/arXiv.2306.03314,"","In this paper, we present a novel framework for enhancing the capabilities of large language models (LLMs) by leveraging the power of multi-agent systems. Our framework introduces a collaborative environment where multiple intelligent agent components, each with distinctive attributes and roles, work together to handle complex tasks more efficiently and effectively. We demonstrate the practicality and versatility of our framework through case studies in artificial general intelligence (AGI), specifically focusing on the Auto-GPT and BabyAGI models. We also examine the""Gorilla""model, which integrates external APIs into the LLM. Our framework addresses limitations and challenges such as looping issues, security risks, scalability, system evaluation, and ethical considerations. By modeling various domains such as courtroom simulations and software development scenarios, we showcase the potential applications and benefits of our proposed multi-agent system. Our framework provides an avenue for advancing the capabilities and performance of LLMs through collaboration and knowledge exchange among intelligent agents."
MetaGPT: Meta Programming for Multi-Agent Collaborative Framework,"- **Relevance Score:** 38/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses multi-agent SOP-driven framework for software engineering, but relies on a single LLM type; no ensemble of distinct models, complementary strength analysis, or test‑generation focus; mentions assembly‑line efficiency.",https://scispace.com/paper/metagpt-meta-programming-for-multi-agent-collaborative-557x8qhz78,2023,Journal Article,arXiv.org,"Sirui Hong
Xiawu Zheng
Jonathan P. Chen
Yuheng Cheng
Ceyao Zhang
Zili Wang
Steven Ka Shing Yau
Z. Lin
Liyang Zhou
Chenyu Ran
Lingfeng Xiao
Chenglin Wu",10.48550/arxiv.2308.00352,"","Remarkable progress has been made on automated problem solving through societies of agents based on large language models (LLMs). Existing LLM-based multi-agent systems can already solve simple dialogue tasks. Solutions to more complex tasks, however, are complicated through logic inconsistencies due to cascading hallucinations caused by naively chaining LLMs. Here we introduce MetaGPT, an innovative meta-programming framework incorporating efficient human workflows into LLM-based multi-agent collaborations. MetaGPT encodes Standardized Operating Procedures (SOPs) into prompt sequences for more streamlined workflows, thus allowing agents with human-like domain expertise to verify intermediate results and reduce errors. MetaGPT utilizes an assembly line paradigm to assign diverse roles to various agents, efficiently breaking down complex tasks into subtasks involving many agents working together. On collaborative software engineering benchmarks, MetaGPT generates more coherent solutions than previous chat-based multi-agent systems. Our project can be found at https://github.com/geekan/MetaGPT "
AgentVerse: Facilitating Multi-Agent Collaboration and Exploring Emergent Behaviors in Agents,"- **Relevance Score:** 38/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Shows multi-agent LLM collaboration with performance gains and software engineering case studies, but lacks heterogeneous models, detailed ensemble analysis, and diversity theory.",https://scispace.com/paper/agentverse-facilitating-multi-agent-collaboration-and-2lfcj6cgc2,2023,Journal Article,arXiv.org,"Weize Chen
Yusheng Su
Jingwei Zuo
Cheng Yang
Chenfei Yuan
Cheng Qian
Chi-Min Chan
Yujia Qin
Ya-Ting Lu
Ruobing Xie
Zhiyuan Liu
Maosong Sun
Jie Zhou",10.48550/arxiv.2308.10848,https://scispace.compdf/agentverse-facilitating-multi-agent-collaboration-and-2lfcj6cgc2.pdf,.
"Ensembling Large Language Models with Process Reward-Guided Tree Search
  for Better Complex Reasoning","- **Relevance Score:** 37/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses MCTS to ensemble multiple LLMs, achieving higher math reasoning scores than any single model; lacks software engineering experiments, explicit agent communication, and analysis of complementary strengths or test‑generation gains.",https://scispace.com/paper/http://arxiv.org/abs/2412.15797v1,2024,Preprint,"","Sungjin Park
Xiao Liu
Yeyun Gong
Edward Choi","",http://arxiv.org/pdf/2412.15797v1,"Despite recent advances in large language models, open-source models often
struggle to consistently perform well on complex reasoning tasks. Existing
ensemble methods, whether applied at the token or output levels, fail to
address these challenges. In response, we present Language model Ensemble with
Monte Carlo Tree Search (LE-MCTS), a novel framework for process-level
ensembling of language models. LE-MCTS formulates step-by-step reasoning with
an ensemble of language models as a Markov decision process. In this framework,
states represent intermediate reasoning paths, while actions consist of
generating the next reasoning step using one of the language models selected
from a predefined pool. Guided by a process-based reward model, LE-MCTS
performs a tree search over the reasoning steps generated by different language
models, identifying the most accurate reasoning chain. Experimental results on
five mathematical reasoning benchmarks demonstrate that our approach
outperforms both single language model decoding algorithms and language model
ensemble methods. Notably, LE-MCTS improves performance by 3.6% and 4.3% on the
MATH and MQA datasets, respectively, highlighting its effectiveness in solving
complex reasoning problems."
AgentCDM: Enhancing Multi-Agent Collaborative Decision-Making via ACH-Inspired Structured Reasoning,"- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses ACH-inspired structured reasoning to coordinate multiple LLM agents, showing overall CDM gains; reports ensemble-like improvements but without heterogeneous models or software‑engineering benchmarks.",https://scispace.com/paper/agentcdm-enhancing-multi-agent-collaborative-decision-making-hbwi5p0qe2cg,2025,Journal Article,"","Xinxu Zhao
Shiwan Zhao
Hualong Yu
Liting Zhang
Qiaowei Li",10.48550/arxiv.2508.11995,https://scispace.compdf/agentcdm-enhancing-multi-agent-collaborative-decision-making-hbwi5p0qe2cg.pdf,"Multi-agent systems (MAS) powered by large language models (LLMs) hold significant promise for solving complex decision-making tasks. However, the core process of collaborative decision-making (CDM) within these systems remains underexplored. Existing approaches often rely on either ``dictatorial"" strategies that are vulnerable to the cognitive biases of a single agent, or ``voting-based"" methods that fail to fully harness collective intelligence. To address these limitations, we propose \textbf{AgentCDM}, a structured framework for enhancing collaborative decision-making in LLM-based multi-agent systems. Drawing inspiration from the Analysis of Competing Hypotheses (ACH) in cognitive science, AgentCDM introduces a structured reasoning paradigm that systematically mitigates cognitive biases and shifts decision-making from passive answer selection to active hypothesis evaluation and construction. To internalize this reasoning process, we develop a two-stage training paradigm: the first stage uses explicit ACH-inspired scaffolding to guide the model through structured reasoning, while the second stage progressively removes this scaffolding to encourage autonomous generalization. Experiments on multiple benchmark datasets demonstrate that AgentCDM achieves state-of-the-art performance and exhibits strong generalization, validating its effectiveness in improving the quality and robustness of collaborative decisions in MAS. "
Multi-Agent AI Collaboration: Advancing Software Engineering with Autonomous LLMs,"- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses a multi-agent LLM framework for software engineering tasks like code generation and debugging, but lacks empirical ensemble comparisons, complementary strength analysis, diversity effects, test‑generation results, theoretical diversity discussion, or scalability evaluation.",https://scispace.com/paper/d8dCgiGeaRUJ,"","","","I Zahid
I Hussain","",https://www.researchgate.net/profile/Ijaz-Hussain-23/publication/388835227_Multi-Agent_AI_Collaboration_Advancing_Software_Engineering_with_Autonomous_LLMs/links/67a8fabd645ef274a478ae49/Multi-Agent-AI-Collaboration-Advancing-Software-Engineering-with-Autonomous-LLMs.pdf,""
"Merge, ensemble, and cooperate! a survey on collaborative strategies in the era of large language models","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Survey categorizes merging, ensemble, and cooperation methods, discusses complementary strengths and diversity concepts, but lacks concrete multi-agent system, empirical ensemble gains, software‑engineering experiments, test‑generation results, and detailed scalability analysis.",https://scispace.com/paper/merge-ensemble-and-cooperate-a-survey-on-collaborative-4jruy8g79z,2024,Journal Article,"","Jinliang Lu
Ziliang Pang
Min Xiao
Yaochen Zhu
Rui Xia
Jiajun Zhang",10.48550/arxiv.2407.06089,https://arxiv.org/pdf/2407.06089,"The remarkable success of Large Language Models (LLMs) has ushered natural language processing (NLP) research into a new era. Despite their diverse capabilities, LLMs trained on different corpora exhibit varying strengths and weaknesses, leading to challenges in maximizing their overall efficiency and versatility. To address these challenges, recent studies have explored collaborative strategies for LLMs. This paper provides a comprehensive overview of this emerging research area, highlighting the motivation behind such collaborations. Specifically, we categorize collaborative strategies into three primary approaches: Merging, Ensemble, and Cooperation. Merging involves integrating multiple LLMs in the parameter space. Ensemble combines the outputs of various LLMs. Cooperation} leverages different LLMs to allow full play to their diverse capabilities for specific tasks. We provide in-depth introductions to these methods from different perspectives and discuss their potential applications. Additionally, we outline future research directions, hoping this work will catalyze further studies on LLM collaborations and paving the way for advanced NLP applications. "
"Determine-Then-Ensemble: Necessity of Top-k Union for Large Language
  Model Ensembling","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses top‑k union to efficiently ensemble LLMs, showing clear gains over single models and reduced compute. Highlights model compatibility and diverse response styles, but lacks agent collaboration, software‑engineering experiments, test‑generation focus, and formal diversity theory.",https://scispace.com/paper/http://arxiv.org/abs/2410.03777v2,2024,Preprint,"","Yuxuan Yao
Han Wu
Mingyang Liu
Sichun Luo
Xiongwei Han
Jie Liu
Zhijiang Guo
Linqi Song","",http://arxiv.org/pdf/2410.03777v2,"Large language models (LLMs) exhibit varying strengths and weaknesses across
different tasks, prompting recent studies to explore the benefits of ensembling
models to leverage their complementary advantages. However, existing LLM
ensembling methods often overlook model compatibility and struggle with
inefficient alignment of probabilities across the entire vocabulary. In this
study, we empirically investigate the factors influencing ensemble performance,
identifying model performance, vocabulary size, and response style as key
determinants, revealing that compatibility among models is essential for
effective ensembling. This analysis leads to the development of a simple yet
effective model selection strategy that identifies compatible models.
Additionally, we introduce the \textsc{Uni}on \textsc{T}op-$k$
\textsc{E}nsembling (\textsc{UniTE}), a novel approach that efficiently
combines models by focusing on the union of the top-k tokens from each model,
thereby avoiding the need for full vocabulary alignment and reducing
computational overhead. Extensive evaluations across multiple benchmarks
demonstrate that \textsc{UniTE} significantly enhances performance compared to
existing methods, offering a more efficient framework for LLM ensembling."
LLM-Based Multi-Agent Systems for Software Engineering: Vision and the Road Ahead,"- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Vision paper outlines LLM multi‑agent concepts for software engineering but lacks concrete systems, experiments, or performance data; relevance is mainly conceptual.",https://scispace.com/paper/llm-based-multi-agent-systems-for-software-engineering-33ujtrmbmv,2024,Journal Article,arXiv.org,"Junda He
Christoph Treude
David Lo",10.48550/arxiv.2404.04834,"","Integrating Large Language Models(LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities competitive to human planning and reasoning. This paper envisions the evolution of LLM-based Multi-Agent (LMA) systems in addressing complex and multi-faceted software engineering challenges. LMA systems introduce numerous benefits, including enhanced robustness through collaborative cross-examination, autonomous problem-solving, and scalable solutions to complex software projects. By examining the role of LMA systems in future software engineering practices, this vision paper highlights the potential applications and emerging challenges. We further point to specific opportunities for research and conclude with a research agenda with a set of research questions to guide future research directions."
"LLM-Based Multi-Agent Systems for Software Engineering: Literature Review, Vision and the Road Ahead","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Review paper outlines multi‑agent LLM concepts and diversity ideas but provides no concrete system, experiments, or performance gains, limiting direct relevance.",https://scispace.com/paper/llm-based-multi-agent-systems-for-software-engineering-3nfzqoopnexw,2025,Journal Article,ACM Transactions on Software Engineering and Methodology,"Junda He
Christoph Treude
David Lo",10.1145/3712003,https://scispace.compdf/llm-based-multi-agent-systems-for-software-engineering-3nfzqoopnexw.pdf,"Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This paper explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this paper, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0. "
"Exploring large language model based intelligent agents: Definitions, methods, and prospects","- **Relevance Score:** 32/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Survey outlines multi-agent LLM concepts and deployment issues but lacks original experiments, ensembles, or performance gains, limiting direct relevance to criteria.",https://scispace.com/paper/exploring-large-language-model-based-intelligent-agents-4q4jcs8sjq,2024,Journal Article,arXiv.org,"Yuheng Cheng
Ceyao Zhang
Zhengwen Zhang
Xiangrui Meng
Sirui Hong
Wenhao Li
Zihao Wang
Zekai Wang
Feng Yin
Junhua Zhao
Xiuqiang He",10.48550/arxiv.2401.03428,https://arxiv.org/pdf/2401.03428,"Intelligent agents stand out as a potential path toward artificial general intelligence (AGI). Thus, researchers have dedicated significant effort to diverse implementations for them. Benefiting from recent progress in large language models (LLMs), LLM-based agents that use universal natural language as an interface exhibit robust generalization capabilities across various applications -- from serving as autonomous general-purpose task assistants to applications in coding, social, and economic domains, LLM-based agents offer extensive exploration opportunities. This paper surveys current research to provide an in-depth overview of LLM-based intelligent agents within single-agent and multi-agent systems. It covers their definitions, research frameworks, and foundational components such as their composition, cognitive and planning methods, tool utilization, and responses to environmental feedback. We also delve into the mechanisms of deploying LLM-based agents in multi-agent systems, including multi-role collaboration, message passing, and strategies to alleviate communication issues between agents. The discussions also shed light on popular datasets and application scenarios. We conclude by envisioning prospects for LLM-based agents, considering the evolving landscape of AI and natural language processing."
MetaAgents: Simulating Interactions of Human Behaviors for LLM-based Task-oriented Coordination via Collaborative Generative Agents,"- **Relevance Score:** 30/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses a multi‑agent framework to study coordination in a job‑fair simulation, showing collaborative behaviors. No ensemble of distinct LLMs, software tasks, or complementary model analysis. Briefly notes coordination challenges as agent count grows, hinting at scalability concerns.",https://scispace.com/paper/metaagents-simulating-interactions-of-human-behaviors-for-5cq64hm4kn,2023,Journal Article,arXiv.org,"Yuan Li
Yixuan Zhang
Lichao Sun",10.48550/arxiv.2310.06500,https://scispace.compdf/metaagents-simulating-interactions-of-human-behaviors-for-5cq64hm4kn.pdf,"Significant advancements have occurred in the application of Large Language Models (LLMs) for various tasks and social simulations. Despite this, their capacities to coordinate within task-oriented social contexts are under-explored. Such capabilities are crucial if LLMs are to effectively mimic human-like social behavior and produce meaningful results. To bridge this gap, we introduce collaborative generative agents, endowing LLM-based Agents with consistent behavior patterns and task-solving abilities. We situate these agents in a simulated job fair environment as a case study to scrutinize their coordination skills. We propose a novel framework that equips collaborative generative agents with human-like reasoning abilities and specialized skills. Our evaluation demonstrates that these agents show promising performance. However, we also uncover limitations that hinder their effectiveness in more complex coordination tasks. Our work provides valuable insights into the role and evolution of LLMs in task-oriented social simulations."
Prompt Engineering Through the Lens of Optimal Control,"- **Relevance Score:** 30/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses optimal control to formalize ensemble and multi-agent prompt engineering, proposing adaptive ensemble strategies. Lacks concrete software‑engineering experiments or diversity‑wise empirical validation, but provides a strong theoretical framework for ensemble benefits.",https://scispace.com/paper/prompt-engineering-through-the-lens-of-optimal-control-3eb8xmboep,2023,Journal Article,Journal of Machine Learning,"Ying Luo
Yuanyan Tang
Chengfeng Shen
Zhenan Zhou null
Bin Dong",10.4208/jml.231023,https://scispace.compdf/prompt-engineering-through-the-lens-of-optimal-control-3eb8xmboep.pdf,""
Advancements in Multi-Agent Large Language Model Systems for Next-Generation AI,"- **Relevance Score:** 30/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Provides a conceptual overview of multi‑agent LLM integration, discussing collaboration and complementary strengths, but lacks concrete systems, empirical ensembles, software‑engineering evaluations, or performance data.",https://scispace.com/paper/advancements-in-multi-agent-large-language-model-systems-for-3mo2z2t1lw0w,2025,Journal Article,Advances in computational intelligence and robotics book series,"Rajeshwari Sissodia
Vinay Dwivedi
Tikesh Verma",10.4018/979-8-3373-1419-8.ch001,"","The integration of Multi-Agent Systems (MAS) with Large Language Models (LLMs) represents a significant advancement in the field of artificial intelligence, enabling the development of intelligent, autonomous systems capable of solving complex tasks and enhancing decision-making. MAS, composed of multiple interacting agents with autonomous decision-making abilities, and LLMs, which leverage vast amounts of textual data to understand and generate human-like language, can work synergistically to create more robust AI systems. This chapter explores the fundamentals of MAS and LLMs, their individual and combined strengths, and their potential to address complex challenges in various fields, such as robotics, healthcare, and business. We discuss key features of both MAS and LLMs, including agent collaboration, reinforcement learning, and contextual understanding in language models. The chapter also examines the integration of these two domains, highlighting their potential for collaborative problem-solving, decision support, and knowledge extraction. "
"Two Heads Are Better Than One: A Multi-Agent System Has the Potential to
  Improve Scientific Idea Generation","- **Relevance Score:** 28/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses a multi‑agent LLM system to mimic scientific collaboration, showing overall idea‑generation gains; lacks software‑engineering tasks, explicit complementary analysis, diversity studies, test‑generation results, and detailed scalability or theoretical discussion.",https://scispace.com/paper/two-heads-are-better-than-one-a-multi-agent-system-has-the-76cjdjzy7y2p,2024,Journal Article,"","Haoyang Su
Renqi Chen
Shixiang Tang
Xi Zheng
Jingzhe Li
Zhenfei Yin
Wanli Ouyang
Nanqing Dong",10.48550/arxiv.2410.09403,https://scispace.compdf/two-heads-are-better-than-one-a-multi-agent-system-has-the-76cjdjzy7y2p.pdf,"The rapid advancement of scientific progress requires innovative tools that can accelerate discovery. While recent AI methods, particularly large language models (LLMs), have shown promise in tasks such as hypothesis generation and experimental design, they fall short in replicating the collaborative nature of real-world scientific practices, where diverse teams of experts work together to tackle complex problems. To address the limitation, we propose an LLM-based multi-agent system, i.e., Virtual Scientists (VirSci), designed to mimic the teamwork inherent in scientific research. VirSci organizes a team of agents to collaboratively generate, evaluate, and refine research ideas. Through comprehensive experiments, we demonstrate that this multi-agent approach outperforms the state-of-the-art method in producing novel and impactful scientific ideas, showing potential in aligning with key insights in the Science of Science field. Our findings suggest that integrating collaborative agents can lead to more innovative scientific outputs, offering a robust system for autonomous scientific discovery. "
Ensemble of Task-Specific Language Models for Brain Encoding,"- **Relevance Score:** 27/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Ensembles diverse language models for brain encoding, showing performance gains, but lacks agent collaboration, software engineering tasks, and detailed analysis of complementary strengths or scalability.",https://scispace.com/paper/http://arxiv.org/abs/2310.15720v2,2023,Preprint,"","Arvindh Arun
Jerrin John
Sanjai Kumaran","",http://arxiv.org/pdf/2310.15720v2,"Language models have been shown to be rich enough to encode fMRI activations
of certain Regions of Interest in our Brains. Previous works have explored
transfer learning from representations learned for popular natural language
processing tasks for predicting brain responses. In our work, we improve the
performance of such encoders by creating an ensemble model out of 10 popular
Language Models (2 syntactic and 8 semantic). We beat the current baselines by
10% on average across all ROIs through our ensembling methods."
Bridging the Gap between Different Vocabularies for LLM Ensemble,"- **Relevance Score:** 27/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Shows token‑level ensemble with performance gains across reasoning and translation tasks; leverages different LLM vocabularies but lacks multi‑agent interaction, software‑engineering experiments, and theoretical or scalability analysis.",https://scispace.com/paper/http://arxiv.org/abs/2404.09492v1,2024,Preprint,"","Yangyifan Xu
Jinliang Lu
Jiajun Zhang","",http://arxiv.org/pdf/2404.09492v1,"Ensembling different large language models (LLMs) to unleash their
complementary potential and harness their individual strengths is highly
valuable. Nevertheless, vocabulary discrepancies among various LLMs have
constrained previous studies to either selecting or blending completely
generated outputs. This limitation hinders the dynamic correction and
enhancement of outputs during the generation process, resulting in a limited
capacity for effective ensemble. To address this issue, we propose a novel
method to Ensemble LLMs via Vocabulary Alignment (EVA). EVA bridges the lexical
gap among various LLMs, enabling meticulous ensemble at each generation step.
Specifically, we first learn mappings between the vocabularies of different
LLMs with the assistance of overlapping tokens. Subsequently, these mappings
are employed to project output distributions of LLMs into a unified space,
facilitating a fine-grained ensemble. Finally, we design a filtering strategy
to exclude models that generate unfaithful tokens. Experimental results on
commonsense reasoning, arithmetic reasoning, machine translation, and
data-to-text generation tasks demonstrate the superiority of our approach
compared with individual LLMs and previous ensemble methods conducted on
complete outputs. Further analyses confirm that our approach can leverage
knowledge from different language models and yield consistent improvement."
